osu_id	pctsim	kingdom	phylum	class	order	family	genus
1001113	85.4	Bacteria_[2]	Firmicutes_[2]	Clostridia_[2]	Clostridiales_[2]	Lachnospiraceae_[1],Defluviitaleaceae_[1]	Abyssivirga_[1],Vallitalea_[1]
1000659	87.84	Bacteria_[2]	Firmicutes_[2]	Clostridia_[2]	Clostridiales_[2]	Lachnospiraceae_[1],Defluviitaleaceae_[1]	Abyssivirga_[1],Vallitalea_[1]
1001355	87.44	Bacteria_[2]	Firmicutes_[2]	Clostridia_[2]	Clostridiales_[2]	Lachnospiraceae_[1],Defluviitaleaceae_[1]	Abyssivirga_[1],Vallitalea_[1]
1001497	88.34	Bacteria_[2]	Firmicutes_[2]	Clostridia_[2]	Clostridiales_[2]	Lachnospiraceae_[1],Defluviitaleaceae_[1]	Abyssivirga_[1],Vallitalea_[1]
1000906	85.19	Bacteria_[2]	Firmicutes_[2]	Clostridia_[2]	Clostridiales_[2]	Lachnospiraceae_[1],Defluviitaleaceae_[1]	Abyssivirga_[1],Vallitalea_[1]
1001972	87.87	Bacteria_[2]	Firmicutes_[2]	Clostridia_[2]	Clostridiales_[2]	Lachnospiraceae_[1],Defluviitaleaceae_[1]	Abyssivirga_[1],Vallitalea_[1]
1003124	88.31	Bacteria_[2]	Firmicutes_[2]	Clostridia_[2]	Clostridiales_[2]	Lachnospiraceae_[1],Defluviitaleaceae_[1]	Abyssivirga_[1],Vallitalea_[1]
1003232	87.68	Bacteria_[2]	Firmicutes_[2]	Clostridia_[2]	Clostridiales_[2]	Lachnospiraceae_[1],Defluviitaleaceae_[1]	Abyssivirga_[1],Vallitalea_[1]
1003361	88.54	Bacteria_[2]	Firmicutes_[2]	Clostridia_[2]	Clostridiales_[2]	Lachnospiraceae_[1],Defluviitaleaceae_[1]	Abyssivirga_[1],Vallitalea_[1]
1000065	91.83	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Acetanaerobacterium_[1]
1000634	92.08	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Acetanaerobacterium_[1]
1001208	91.83	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Acetanaerobacterium_[1]
1000330	91.58	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Acetanaerobacterium_[1]
1002339	91.58	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Acetanaerobacterium_[1]
1002183	92.08	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Acetanaerobacterium_[1]
1000490	91.83	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Acetanaerobacterium_[1]
1002711	91.58	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Acetanaerobacterium_[1]
1001106	97.02	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Lachnospiraceae_[1]	Acetitomaculum_[1]
1002703	97.02	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Lachnospiraceae_[1]	Acetitomaculum_[1]
1003362	92.06	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Acetivibrio_[1]
1001403	86.42	Bacteria_[6]	Proteobacteria_[6]	Alphaproteobacteria_[6]	Rhodospirillales_[6]	Acetobacteraceae_[6]	Acetobacter_[6]
1001798	86.17	Bacteria_[6]	Proteobacteria_[6]	Alphaproteobacteria_[6]	Rhodospirillales_[6]	Acetobacteraceae_[6]	Acetobacter_[6]
1001364	86.7	Bacteria_[23]	Proteobacteria_[23]	Alphaproteobacteria_[23]	Rhodospirillales_[23]	Acetobacteraceae_[13],Rhodospirillaceae_[13]	Acetobacter_[13],Fodinicurvata_[13],Insolitispirillum_[13],Novispirillum_[13]
1000927	86.67	Bacteria_[6]	Proteobacteria_[6]	Alphaproteobacteria_[6]	Rhodospirillales_[6]	Acetobacteraceae_[6]	Acetobacter_[6]
1001955	86.45	Bacteria_[19]	Proteobacteria_[19]	Alphaproteobacteria_[19]	Rhodospirillales_[19]	Acetobacteraceae_[13],Rhodospirillaceae_[13]	Acetobacter_[13],Insolitispirillum_[13],Novispirillum_[13]
1001315	86.42	Bacteria_[6]	Proteobacteria_[6]	Alphaproteobacteria_[6]	Rhodospirillales_[6]	Acetobacteraceae_[6]	Acetobacter_[6]
1002961	86.17	Bacteria_[19]	Proteobacteria_[19]	Alphaproteobacteria_[19]	Rhodospirillales_[19]	Acetobacteraceae_[19]	Acetobacter_[19]
1000867	80.47	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Acetobacteroides_[1]
1000818	86.57	Bacteria_[1]	Tenericutes_[1]	Mollicutes_[1]	Acholeplasmatales_[1]	Acholeplasmataceae_[1]	Acholeplasma_[1]
1000528	85.75	Bacteria_[1]	Tenericutes_[1]	Mollicutes_[1]	Acholeplasmatales_[1]	Acholeplasmataceae_[1]	Acholeplasma_[1]
1003558	86.16	Bacteria_[2]	Tenericutes_[2]	Mollicutes_[2]	Acholeplasmatales_[2]	Acholeplasmataceae_[2]	Acholeplasma_[2]
1002891	85.48	Bacteria_[2]	Tenericutes_[2]	Mollicutes_[2]	Acholeplasmatales_[2]	Acholeplasmataceae_[2]	Acholeplasma_[2]
3321	100	Bacteria_[16]	Proteobacteria_[16]	Gammaproteobacteria_[15],Betaproteobacteria_[15]	Enterobacterales_[15],Burkholderiales_[15]	Enterobacteriaceae_[15],Alcaligenaceae_[15]	Enterobacter_[14],Achromobacter_[14],Salmonella_[14]
15144	100	Bacteria_[1]	Firmicutes_[1]	Negativicutes_[1]	Acidaminococcales_[1]	Acidaminococcaceae_[1]	Acidaminococcus_[1]
14890	100	Bacteria_[1]	Firmicutes_[1]	Negativicutes_[1]	Acidaminococcales_[1]	Acidaminococcaceae_[1]	Acidaminococcus_[1]
1000983	99.77	Bacteria_[4]	Firmicutes_[4]	Negativicutes_[4]	Acidaminococcales_[4]	Acidaminococcaceae_[4]	Acidaminococcus_[4]
1001478	99.77	Bacteria_[4]	Firmicutes_[4]	Negativicutes_[4]	Acidaminococcales_[4]	Acidaminococcaceae_[4]	Acidaminococcus_[4]
1001586	99.53	Bacteria_[4]	Firmicutes_[4]	Negativicutes_[4]	Acidaminococcales_[4]	Acidaminococcaceae_[4]	Acidaminococcus_[4]
3300	100	Bacteria_[4]	Firmicutes_[4]	Negativicutes_[4]	Acidaminococcales_[4]	Acidaminococcaceae_[4]	Acidaminococcus_[4]
1003644	99.77	Bacteria_[1]	Firmicutes_[1]	Negativicutes_[1]	Acidaminococcales_[1]	Acidaminococcaceae_[1]	Acidaminococcus_[1]
1000843	99.77	Bacteria_[1]	Firmicutes_[1]	Negativicutes_[1]	Acidaminococcales_[1]	Acidaminococcaceae_[1]	Acidaminococcus_[1]
1001881	99.07	Bacteria_[1]	Firmicutes_[1]	Negativicutes_[1]	Acidaminococcales_[1]	Acidaminococcaceae_[1]	Acidaminococcus_[1]
1003539	99.77	Bacteria_[1]	Firmicutes_[1]	Negativicutes_[1]	Acidaminococcales_[1]	Acidaminococcaceae_[1]	Acidaminococcus_[1]
1001244	99.53	Bacteria_[1]	Firmicutes_[1]	Negativicutes_[1]	Acidaminococcales_[1]	Acidaminococcaceae_[1]	Acidaminococcus_[1]
1002130	99.53	Bacteria_[1]	Firmicutes_[1]	Negativicutes_[1]	Acidaminococcales_[1]	Acidaminococcaceae_[1]	Acidaminococcus_[1]
1003104	99.3	Bacteria_[1]	Firmicutes_[1]	Negativicutes_[1]	Acidaminococcales_[1]	Acidaminococcaceae_[1]	Acidaminococcus_[1]
10827	100	Bacteria_[3]	Proteobacteria_[3]	Betaproteobacteria_[3]	Burkholderiales_[3]	Comamonadaceae_[3]	Comamonas_[2],Acidovorax_[2]
1003301	99.77	Bacteria_[486]	Firmicutes_[481],Proteobacteria_[481],Actinobacteria_[481]	Bacilli_[481],Gammaproteobacteria_[481],Actinobacteria_[481]	Lactobacillales_[479],Pseudomonadales_[479],Bacillales_[479],Streptomycetales_[479],Vibrionales_[479]	Enterococcaceae_[479],Moraxellaceae_[479],Listeriaceae_[479],Pseudomonadaceae_[479],Staphylococcaceae_[479],Streptomycetaceae_[479],Vibrionaceae_[479]	Enterococcus_[479],Acinetobacter_[479],Listeria_[479],Pseudomonas_[479],Staphylococcus_[479],Streptomyces_[479],Vibrio_[479]
1003580	99.77	Bacteria_[486]	Firmicutes_[481],Proteobacteria_[481],Actinobacteria_[481]	Bacilli_[481],Gammaproteobacteria_[481],Actinobacteria_[481]	Lactobacillales_[479],Pseudomonadales_[479],Bacillales_[479],Streptomycetales_[479],Vibrionales_[479]	Enterococcaceae_[479],Moraxellaceae_[479],Listeriaceae_[479],Pseudomonadaceae_[479],Staphylococcaceae_[479],Streptomycetaceae_[479],Vibrionaceae_[479]	Enterococcus_[479],Acinetobacter_[479],Listeria_[479],Pseudomonas_[479],Staphylococcus_[479],Streptomyces_[479],Vibrio_[479]
1003650	98.69	Bacteria_[6]	Proteobacteria_[6]	Gammaproteobacteria_[6]	Pasteurellales_[6]	Pasteurellaceae_[6]	Haemophilus_[5],Actinobacillus_[5],Conservatibacter_[5]
7414	100	Bacteria_[2]	Actinobacteria_[2]	Actinobacteria_[2]	Actinomycetales_[1],Micrococcales_[1]	Actinomycetaceae_[1],Promicromonosporaceae_[1]	Actinomyces_[1],Isoptericola_[1]
1001284	99.75	Bacteria_[5]	Actinobacteria_[5]	Coriobacteriia_[5]	Eggerthellales_[5]	Eggerthellaceae_[5]	Adlercreutzia_[3],Asaccharobacter_[3]
6251	100	Bacteria_[23]	Proteobacteria_[23]	Gammaproteobacteria_[23]	Aeromonadales_[23]	Aeromonadaceae_[23]	Aeromonas_[23]
1003022	99.77	Bacteria_[20]	Proteobacteria_[20]	Gammaproteobacteria_[20]	Aeromonadales_[20]	Aeromonadaceae_[20]	Aeromonas_[20]
1000406	99.26	Bacteria_[2]	Firmicutes_[2]	Clostridia_[2]	Clostridiales_[2]	Lachnospiraceae_[2]	Agathobacter_[1]
1001077	98.02	Bacteria_[2]	Firmicutes_[2]	Clostridia_[2]	Clostridiales_[2]	Lachnospiraceae_[2]	Agathobacter_[1]
1000883	99.51	NA	NA	NA	NA	NA	Agathobaculum_[1]
1002528	99.01	NA	NA	NA	NA	NA	Agathobaculum_[1]
16552	100	NA	NA	NA	NA	NA	Agathobaculum_[1]
1001665	99.75	NA	NA	NA	NA	NA	Agathobaculum_[1]
1002379	99.51	NA	NA	NA	NA	NA	Agathobaculum_[1]
1002511	99.51	NA	NA	NA	NA	NA	Agathobaculum_[1]
1000466	99.75	NA	NA	NA	NA	NA	Agathobaculum_[1]
1001822	99.75	NA	NA	NA	NA	NA	Agathobaculum_[1]
1000679	99.75	NA	NA	NA	NA	NA	Agathobaculum_[1]
1001400	99.51	NA	NA	NA	NA	NA	Agathobaculum_[1]
1002717	98.03	NA	NA	NA	NA	NA	Agathobaculum_[1]
1002859	99.26	NA	NA	NA	NA	NA	Agathobaculum_[1]
1002149	99.51	NA	NA	NA	NA	NA	Agathobaculum_[1]
1002448	98.57	NA	NA	NA	NA	NA	Agathobaculum_[1]
1002649	99.75	NA	NA	NA	NA	NA	Agathobaculum_[1]
1002343	98.59	NA	NA	NA	NA	NA	Agathobaculum_[1]
1002817	99.29	NA	NA	NA	NA	NA	Agathobaculum_[1]
1003020	97.78	NA	NA	NA	NA	NA	Agathobaculum_[1]
1003027	99.51	NA	NA	NA	NA	NA	Agathobaculum_[1]
1003030	99.75	NA	NA	NA	NA	NA	Agathobaculum_[1]
1002742	99.75	NA	NA	NA	NA	NA	Agathobaculum_[1]
1002098	99.26	NA	NA	NA	NA	NA	Agathobaculum_[1]
1003225	99.77	Bacteria_[1]	Proteobacteria_[1]	Gammaproteobacteria_[1]	Pasteurellales_[1]	Pasteurellaceae_[1]	Aggregatibacter_[1]
1003235	99.77	Bacteria_[8]	Proteobacteria_[8]	Gammaproteobacteria_[8]	Pasteurellales_[8]	Pasteurellaceae_[8]	Aggregatibacter_[8]
3031	100	Bacteria_[27]	Verrucomicrobia_[27]	Verrucomicrobiae_[27]	Verrucomicrobiales_[27]	Akkermansiaceae_[27]	Akkermansia_[27]
14619	100	Bacteria_[1]	Verrucomicrobia_[1]	Verrucomicrobiae_[1]	Verrucomicrobiales_[1]	Akkermansiaceae_[1]	Akkermansia_[1]
14618	100	Bacteria_[8]	Verrucomicrobia_[8]	Verrucomicrobiae_[8]	Verrucomicrobiales_[8]	Akkermansiaceae_[8]	Akkermansia_[8]
1000295	99.51	Bacteria_[13]	Verrucomicrobia_[13]	Verrucomicrobiae_[13]	Verrucomicrobiales_[13]	Akkermansiaceae_[13]	Akkermansia_[13]
1000138	80.24	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[1],Tidjanibacter_[1]
3820	100	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1000491	94.33	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
16667	100	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1000655	80.24	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[1],Tidjanibacter_[1]
1002790	80.94	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[1],Tidjanibacter_[1]
5828	100	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
6430	100	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
4909	100	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
6436	100	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1001481	86.76	Bacteria_[3]	Bacteroidetes_[3]	Bacteroidia_[3]	Bacteroidales_[3]	Rikenellaceae_[3]	Alistipes_[2],Rikenella_[2]
1001589	97.4	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1002640	97.17	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
5269	100	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
7033	100	Bacteria_[7]	Bacteroidetes_[7]	Bacteroidia_[7]	Bacteroidales_[7]	Rikenellaceae_[7]	Alistipes_[7]
1000324	99.76	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
9652	100	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[1],Tidjanibacter_[1]
1001937	96.45	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1001206	99.76	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1002445	99.76	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1003371	99.76	Bacteria_[7]	Bacteroidetes_[7]	Bacteroidia_[7]	Bacteroidales_[7]	Rikenellaceae_[7]	Alistipes_[7]
1003510	99.53	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
5829	100	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1003512	99.05	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1003555	96.93	Bacteria_[7]	Bacteroidetes_[7]	Bacteroidia_[7]	Bacteroidales_[7]	Rikenellaceae_[7]	Alistipes_[7]
5827	100	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
11039	100	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1002174	79.81	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[1],Tidjanibacter_[1]
1001121	80	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[1],Tidjanibacter_[1]
1003342	99.76	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1003594	99.76	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1003222	99.76	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1003527	97.16	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1003050	99.76	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1000553	96.22	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1003599	99.76	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1003528	96.93	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1002353	99.32	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1002052	98.11	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1002874	99.09	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1002241	97.64	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1000622	97.16	Bacteria_[7]	Bacteroidetes_[7]	Bacteroidia_[7]	Bacteroidales_[7]	Rikenellaceae_[7]	Alistipes_[7]
1001068	99.76	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1003483	95.23	Bacteria_[2]	Bacteroidetes_[1],Firmicutes_[1]	Bacteroidia_[1],Clostridia_[1]	Bacteroidales_[1],Clostridiales_[1]	Rikenellaceae_[1],Ruminococcaceae_[1]	Alistipes_[1],Faecalibacterium_[1]
1002282	94.56	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1002412	99.76	Bacteria_[7]	Bacteroidetes_[7]	Bacteroidia_[7]	Bacteroidales_[7]	Rikenellaceae_[7]	Alistipes_[7]
1003271	99.76	Bacteria_[7]	Bacteroidetes_[7]	Bacteroidia_[7]	Bacteroidales_[7]	Rikenellaceae_[7]	Alistipes_[7]
6087	100	Bacteria_[3]	Bacteroidetes_[3]	Bacteroidia_[3]	Bacteroidales_[3]	Rikenellaceae_[3]	Alistipes_[3]
1001559	99.53	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1002055	99.76	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1002770	99.76	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1002562	94.09	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1003494	80	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[1],Tidjanibacter_[1]
1001882	99.76	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1002089	99.76	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Rikenellaceae_[1]	Alistipes_[1]
1003099	97.17	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1000683	98.82	Bacteria_[7]	Bacteroidetes_[7]	Bacteroidia_[7]	Bacteroidales_[7]	Rikenellaceae_[7]	Alistipes_[7]
1001006	96.22	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[2]
1001465	94.8	Bacteria_[3]	Bacteroidetes_[3]	Bacteroidia_[3]	Bacteroidales_[3]	Rikenellaceae_[3]	Alistipes_[3]
1002387	97.4	Bacteria_[2]	Bacteroidetes_[1],Firmicutes_[1]	Bacteroidia_[1],Clostridia_[1]	Bacteroidales_[1],Clostridiales_[1]	Rikenellaceae_[1],Ruminococcaceae_[1]	Alistipes_[1],Faecalibacterium_[1]
1002607	80.71	Bacteria_[2]	Bacteroidetes_[2]	Bacteroidia_[2]	Bacteroidales_[2]	Rikenellaceae_[2]	Alistipes_[1],Tidjanibacter_[1]
1001069	85.93	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Eubacteriaceae_[1]	Alkalibaculum_[1]
1003156	99.3	Bacteria_[2]	Firmicutes_[2]	Negativicutes_[2]	Veillonellales_[2]	Veillonellaceae_[2]	Allisonella_[2]
1003071	99.07	Bacteria_[2]	Firmicutes_[2]	Negativicutes_[2]	Veillonellales_[2]	Veillonellaceae_[2]	Allisonella_[2]
15047	100	Bacteria_[2]	Firmicutes_[2]	Negativicutes_[2]	Veillonellales_[2]	Veillonellaceae_[2]	Allisonella_[2]
1000513	92.43	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Prevotellaceae_[1]	Alloprevotella_[1]
1000586	90.57	Bacteria_[4]	Bacteroidetes_[4]	Bacteroidia_[4]	Bacteroidales_[4]	Bacteroidaceae_[3],Prevotellaceae_[3]	Bacteroides_[3],Alloprevotella_[3]
1000571	90.57	Bacteria_[7]	Bacteroidetes_[7]	Bacteroidia_[7]	Bacteroidales_[7]	Bacteroidaceae_[6],Prevotellaceae_[6]	Bacteroides_[6],Alloprevotella_[6]
1002473	91.96	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Prevotellaceae_[1]	Alloprevotella_[1]
1002011	92.2	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Prevotellaceae_[1]	Alloprevotella_[1]
1000552	92.2	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Prevotellaceae_[1]	Alloprevotella_[1]
1003049	91.96	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Prevotellaceae_[1]	Alloprevotella_[1]
1001628	92.2	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Prevotellaceae_[1]	Alloprevotella_[1]
1001353	92.2	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Prevotellaceae_[1]	Alloprevotella_[1]
1002234	91.84	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Prevotellaceae_[1]	Alloprevotella_[1]
1001984	91.76	Bacteria_[1]	Bacteroidetes_[1]	Bacteroidia_[1]	Bacteroidales_[1]	Prevotellaceae_[1]	Alloprevotella_[1]
1000304	88.15	Bacteria_[3]	Firmicutes_[3]	Clostridia_[3]	Clostridiales_[3]	Clostridiaceae_[2],Ruminococcaceae_[2]	Clostridium_[2],Anaerobacterium_[2]
1000787	88.4	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1001502	88.15	Bacteria_[3]	Firmicutes_[3]	Clostridia_[3]	Clostridiales_[3]	Clostridiaceae_[2],Ruminococcaceae_[2]	Clostridium_[2],Anaerobacterium_[2]
1001548	88.15	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1000361	87.41	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1001757	88.15	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1001341	87.41	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1000741	88.4	Bacteria_[3]	Firmicutes_[3]	Clostridia_[3]	Clostridiales_[3]	Clostridiaceae_[2],Ruminococcaceae_[2]	Clostridium_[2],Anaerobacterium_[2]
1003288	88.15	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1000392	88.89	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1000412	87.41	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1001684	88.4	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1002221	87.65	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1001740	88.89	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
1000253	88.64	Bacteria_[1]	Firmicutes_[1]	Clostridia_[1]	Clostridiales_[1]	Ruminococcaceae_[1]	Anaerobacterium_[1]
