sample_id	osu_id	osu_count	pctsim	species
SRR7293508	1000416	16	96.77	Butyrivibrio_crossotus_DSM_2876
SRR7293508	1000621	16	93.58	Oscillibacter_sp._ER4
SRR7293508	1000591	15	80.1	Proteiniborus_ethanoligenes_GW
SRR7293508	1000618	15	87.62	Vallitalea_pronyensis_FatNI3
SRR7293508	1001079	15	94.58	Parabacteroides_sp._YL27
SRR7293508	1003075	15	94.09	Sporobacter_termitidis_DSM_10068
SRR7293508	3827	14	100	Anaerostipes_hadrus_2789STDY5834860
SRR7293508	1000815	14	89.16	Ruminococcus_sp._FC2018
SRR7293508	1000905	14	99.26	Roseburia_faecis_2789STDY5608863,Roseburia_faecis_M72,Roseburia_faecis_M72/1
SRR7293508	1001106	14	97.02	Acetitomaculum_ruminis_DSM_5522
SRR7293508	1001423	14	99.75	Eubacterium_hallii
SRR7293508	5829	13	100	Alistipes_finegoldii_CIP_107999
SRR7293508	6661	13	100	Kosakonia_cowanii_888-76
SRR7293508	15541	13	100	Duodenibacillus_massiliensis_Marseille-P2968
SRR7293508	1000642	13	98.01	Clostridium_sp._M62/1,Clostridium_saccharolyticum_An168
SRR7293508	1000606	12	96.3	Clostridium_sp._M62/1,Clostridium_saccharolyticum_An168,Hungatella_hathewayi_WAL-18680,Hungatella_hathewayi_12489931,Hungatella_hathewayi_VE202-11,Hungatella_hathewayi_VE202-04,Hungatella_hathewayi_2789STDY5608850,Clostridium_sp._KNHs209,Lachnoclostridium_edouardi_Marseille-P3397
SRR7293508	1001026	12	95.78	Ruminococcus_gnavus_AGR2154
SRR7293508	1000065	11	91.83	Acetanaerobacterium_elongatum_Z7
SRR7293508	1000372	11	86.91	Vallitalea_pronyensis_FatNI3
SRR7293508	1000399	11	86.45	Clostridiales_bacterium_Marseille-P2846
SRR7293508	1000623	11	99.5	Lachnoclostridium_sp._An138,Lachnoclostridium_sp._An131
SRR7293508	1001517	11	91.87	Clostridiales_bacterium_Marseille-P2846
SRR7293508	1003259	11	91.38	Eubacterium_coprostanoligenes_ATCC_51222,Eubacterium_coprostanoligenes_HL
SRR7293508	1	10	100	Bifidobacterium_longum_[61],Bifidobacterium_sp._12_1_47BFAA
SRR7293508	7033	10	100	Alistipes_onderdonkii_WAL_8169_=_DSM_19147,Alistipes_sp._AL-1,Alistipes_finegoldii_2789STDY5608890,Alistipes_finegoldii_2789STDY5834947,Alistipes_onderdonkii_An90,Alistipes_onderdonkii_JCM_16771,Alistipes_onderdonkii_WAL_8169
SRR7293508	10827	10	100	Acidovorax_sp._202149,Comamonas_kerstersii_LMG_3475,Comamonas_kerstersii_8943
SRR7293508	11024	10	100	Turicibacter_sanguinis_2789STDY5608865,Turicibacter_sanguinis_2789STDY5834949,Turicibacter_sanguinis_2789STDY5834851
SRR7293508	1000085	10	97.52	Eubacterium_ruminantium_HUN269,Eubacterium_ruminantium_2388,Eubacterium_ruminantium_FB3002,Eubacterium_ruminantium_ATCC_17233,Eubacterium_ruminantium_GA195
SRR7293508	1000160	10	91.4	Ethanoligenens_harbinense_YUAN-3
SRR7293508	1003294	10	99.51	Cetobacterium_somerae_ATCC_BAA-474,Cetobacterium_somerae_WAL_14325
SRR7293508	1003295	10	93.6	Papillibacter_cinnamivorans_DSM_12816
SRR7293508	1003296	10	99.75	Bacteroides_pectinophilus_ATCC_43243,Bacteroides_pectinophilus_N3
SRR7293508	1003297	10	99.5	Coprococcus_comes_ATCC_27758,Coprococcus_comes_2789STDY5608832,Coprococcus_comes_2789STDY5834962,Coprococcus_comes_2789STDY5834913,Coprococcus_comes_2789STDY5834866
SRR7293508	6430	9	100	Alistipes_obesi,Alistipes_obesi_ph8
SRR7293508	1000380	9	83.42	Victivallis_vadensis_Cello
SRR7293508	1003164	9	93.84	Anaerotignum_propionicum_DSM_1682_X2,Anaerotignum_propionicum_DSM_1682,Clostridium_propionicum_JCM_1430
SRR7293508	3846	8	100	Streptococcus_equinus_[25],Streptococcus_lutetiensis_[5],Streptococcus_infantarius_CJ18,Streptococcus_sp._45
SRR7293508	1000560	8	92.86	Intestinimonas_massiliensis_GD2
SRR7293508	1000756	8	97.77	Coprococcus_comes_ATCC_27758,Coprococcus_comes_2789STDY5608832,Coprococcus_comes_2789STDY5834962,Coprococcus_comes_2789STDY5834913,Coprococcus_comes_2789STDY5834866
SRR7293508	1003373	8	95.8	Ruminococcus_champanellensis_18P13_=_JCM_17042_type_strain:_18P13,Ruminococcus_champanellensis_18P13_=_JCM_17042,Ruminococcus_champanellensis_18P13
SRR7293508	4253	7	100	Dorea_formicigenerans_ATCC_27755,Dorea_formicigenerans_4_6_53AFAA
SRR7293508	6436	7	100	Alistipes_senegalensis_JC50
SRR7293508	9365	7	100	bacterium_LF-3
SRR7293508	1001519	7	93.58	Clostridium_methylpentosum_DSM_5476,Clostridium_methylpentosum_R2
SRR7293508	1003422	7	90.39	bacterium_MS4
SRR7293508	6662	6	100	Kosakonia_cowanii_Esp_Z
SRR7293508	16147	6	100	Eubacterium_hallii
SRR7293508	21964	6	100	Slackia_isoflavoniconvertens_HE8,Slackia_isoflavoniconvertens_JCM_16137
SRR7293508	1002325	6	99.01	Eubacterium_ramulus_ATCC_29099,Eubacterium_ramulus_2789STDY5608891
SRR7293508	1003041	6	99.77	Dakarella_massiliensis_ND3
SRR7293508	1003260	6	99.77	Megasphaera_micronuciformis_F0359
SRR7293508	1003467	6	99.75	Roseburia_hominis_A2-183
SRR7293508	4764	5	100	Weissella_cibaria_[11],Weissella_confusa_[4],Weissella_sp._DD23
SRR7293508	1001003	5	87.93	Flavonifractor_sp._An306
SRR7293508	1001015	5	92.86	Clostridium_cellulolyticum_H10_H10;_ATCC_35319,Clostridium_josui_JCM_17888,Clostridium_cellulolyticum_H10
SRR7293508	1001998	5	92.12	Intestinimonas_massiliensis_GD2
SRR7293508	3810	4	100	Clostridium_sp._L2-50
SRR7293508	5048	4	100	Bacteroides_ovatus_ATCC_8483,Bacteroides_ovatus_V975
SRR7293508	14890	2	100	Acidaminococcus_massiliensis_Marseille-P2828
SRR7293508	15526	2	100	Blautia_sp._Marseille-P3087
SRR7293508	1000792	2	91.85	Anaerovorax_odorimutans_NorPut
SRR7293509	1000006	8252	99.3	Phascolarctobacterium_succinatutens_YIT_12067
SRR7293509	1000354	2009	99.07	Phascolarctobacterium_succinatutens_YIT_12067
SRR7293509	1000019	1512	99.5	Faecalibacterium_prausnitzii_CNCM_I_4546,Faecalibacterium_prausnitzii_M21/2,Faecalibacterium_prausnitzii_2789STDY5834970,Faecalibacterium_prausnitzii_CNCM_I_4573,Faecalibacterium_prausnitzii_CNCM_I_4644
SRR7293509	1000115	1457	99.53	Phascolarctobacterium_succinatutens_YIT_12067
SRR7293509	11015	1411	100	Eubacterium_siraeum_2789STDY5834928
SRR7293509	1000458	1362	90.17	Monoglobus_pectinilyticus_14
SRR7293509	3939	1190	100	Bacteroides_dorei_DSM_17855,Bacteroides_sp._9_1_42FAA,Bacteroides_dorei_5_1_36/D4,Bacteroides_sp._3_1_33FAA,Bacteroides_dorei_An16,Bacteroides_dorei_An41,Bacteroides_dorei_175,Bacteroides_dorei_CL02T00C15,Bacteroides_dorei_CL02T12C06,Bacteroides_dorei_CL03T12C01
SRR7293509	1000012	1065	99.53	Prevotella_copri_JCM_13464
SRR7293509	5897	1053	100	Bacteroides_ovatus_3725_D9_iii,Bacteroides_sp._KFT8
SRR7293509	4673	907	100	Phascolarctobacterium_succinatutens_YIT_12067
SRR7293509	1000018	906	94.07	Oscillibacter_sp._ER4
SRR7293509	1000057	853	85.82	Parabacteroides_sp._YL27,Muribaculum_intestinale_YL27
SRR7293509	3815	837	100	Faecalibacterium_prausnitzii_2789STDY5834970,Faecalibacterium_prausnitzii_CNCM_I_4573,Faecalibacterium_prausnitzii_CNCM_I_4644
SRR7293509	1000290	836	99.77	Phascolarctobacterium_succinatutens_YIT_12067
SRR7293509	1000046	822	96.79	Oscillibacter_sp._ER4
SRR7293509	1000078	752	97.52	Clostridium_sp._12(A),Clostridium_xylanolyticum_DSM_6555,Lachnoclostridium_edouardi_Marseille-P3397,Bacteroides_xylanolyticus_X5-1
SRR7293509	1000003	713	99.53	Prevotella_copri_DSM_18205
SRR7293509	1000068	657	96.04	Ruminococcus_bicirculans_80/3
SRR7293509	14453	623	100	Ruminococcus_bromii_ATCC_27255,Ruminococcus_bromii_5AMG
SRR7293509	1000043	611	94.32	Oscillibacter_sp._ER4
SRR7293509	1000116	574	98.35	Prevotella_copri_JCM_13464
SRR7293509	1000414	559	99.07	Phascolarctobacterium_succinatutens_YIT_12067
SRR7293509	3049	536	100	Eubacterium_rectale_ATCC_33656,Eubacterium_rectale_2789STDY5608860,Eubacterium_rectale_2789STDY5834884,Eubacterium_rectale_2789STDY5834968
SRR7293509	1000178	532	99.29	Prevotella_copri_DSM_18205
SRR7293509	1000132	497	90.39	Intestinimonas_massiliensis_GD2
SRR7293509	1000224	469	91.63	Sporobacter_termitidis_DSM_10068
SRR7293509	12185	456	100	Clostridiales_bacterium_KLE1615
SRR7293509	1000338	445	99.75	Coprococcus_eutactus_ATCC_27759,Coprococcus_eutactus_2789STDY5608829,Coprococcus_eutactus_2789STDY5834963,Coprococcus_eutactus_2789STDY5608888,Coprococcus_eutactus_2789STDY5608843
SRR7293509	1000201	431	92.36	Sporobacter_termitidis_DSM_10068
SRR7293509	1000429	426	92.12	Sporobacter_termitidis_DSM_10068
SRR7293509	1000564	424	99.29	Prevotella_copri_DSM_18205
SRR7293509	1000335	421	90.64	Clostridiales_bacterium_Marseille-P2846
SRR7293509	3820	403	100	Alistipes_putredinis_DSM_17216,Alistipes_putredinis_JCM_16772
SRR7293509	1000326	398	99.01	Roseburia_faecis_2789STDY5608863,Roseburia_faecis_M72,Roseburia_faecis_M72/1
SRR7293509	11016	379	100	Eubacterium_eligens_2789STDY5834875
SRR7293509	1000167	379	94.32	Oscillibacter_sp._ER4
SRR7293509	4192	371	100	Faecalibacterium_cf._prausnitzii_KLE1255,Faecalibacterium_prausnitzii_CNCM_I_4542
SRR7293509	1000157	369	99.76	Bacteroides_ovatus_3725_D1_iv,Bacteroides_ovatus_CL02T12C04,Bacteroides_ovatus_3725_D9_iii,Bacteroides_sp._KFT8
SRR7293509	11020	364	100	Clostridium_ventriculi_2789STDY5834858
SRR7293509	1000474	347	91.6	Eubacterium_coprostanoligenes_ATCC_51222,Eubacterium_coprostanoligenes_HL
SRR7293509	1000462	341	97.27	Clostridium_sp._12(A),Clostridium_xylanolyticum_DSM_6555,Lachnoclostridium_edouardi_Marseille-P3397,Bacteroides_xylanolyticus_X5-1
SRR7293509	1000359	335	90.89	Clostridiales_bacterium_Marseille-P2846
SRR7293509	1000013	309	97.4	Prevotella_copri_JCM_13464
SRR7293509	5828	294	100	Alistipes_finegoldii_AHN_2437
SRR7293509	1000010	287	97.64	Prevotella_copri_JCM_13464
SRR7293509	1000108	261	93.83	Oscillibacter_valericigenes_Sjm18-20,Oscillibacter_ruminantium_GH1
SRR7293509	1000453	260	97.87	Bacteroides_stercorirosoris_JCM_17103,Bacteroides_stercorirosoris_DSM_26884
SRR7293509	13595	259	100	Bacteroides_clarus_An189
SRR7293509	15148	253	100	Prevotellamassilia_timonensis_Marseille-P2831
SRR7293509	1000191	247	99.76	Bacteroides_sp._3_1_23,Bacteroides_ovatus_3725_D1_iv,Bacteroides_ovatus_CL02T12C04,Bacteroides_ovatus_3725_D9_iii,Bacteroides_sp._KFT8
SRR7293509	21964	246	100	Slackia_isoflavoniconvertens_HE8,Slackia_isoflavoniconvertens_JCM_16137
SRR7293509	2137	237	100	Bacteroides_fragilis_[58],Bacteroides_sp._3_2_5,Pseudomonas_aeruginosa_PAHM4
SRR7293509	1000169	233	99.53	Bacteroides_coprophilus_DSM_18228_=_JCM_13818,Bacteroides_coprophilus_JCM_13816,Bacteroides_coprophilus_JCM_13817,Bacteroides_coprophilus_CB42
SRR7293509	18543	231	100	Gemmiger_formicilis_X2-56
SRR7293509	1000245	223	96.29	Lachnoclostridium_sp._An138,Lachnoclostridium_sp._An131
SRR7293509	2365	219	100	Faecalibacterium_prausnitzii_CNCM_I_4541
SRR7293509	3804	219	100	Dorea_longicatena_DSM_13814,Dorea_longicatena_2789STDY5608851,Dorea_longicatena_2789STDY5834914,Dorea_longicatena_2789STDY5608866,Dorea_longicatena_2789STDY5834961
SRR7293509	1000030	201	97.52	Hungatella_hathewayi_WAL-18680
SRR7293509	1000062	201	96.77	Gemmiger_formicilis_X2-56
SRR7293509	1001265	201	86.45	Pseudoflavonifractor_sp._Marseille-P3106
SRR7293509	1000357	189	98.35	Prevotella_copri_JCM_13464
SRR7293509	1000685	188	86.21	Pseudoflavonifractor_sp._Marseille-P3106
SRR7293509	1001294	188	99.76	Parabacteroides_merdae_ATCC_43184,Parabacteroides_merdae_CL03T12C32,Parabacteroides_merdae_CL09T00C40,Parabacteroides_merdae_2789STDY5834848,Parabacteroides_merdae_JCM_9497
SRR7293509	1000027	182	97.87	Prevotella_copri_DSM_18205,Prevotella_copri_JCM_13464
SRR7293509	1000210	171	87.68	Flavonifractor_sp._An306
SRR7293509	1000014	167	99.05	Prevotella_copri_JCM_13464
SRR7293509	1001225	162	83.76	Anseongella_ginsenosidimutans_Gsoil_524
SRR7293509	21171	158	100	Prevotella_copri_JCM_13464
SRR7293509	1001276	157	92.08	Clostridiales_bacterium_SK-Y3
SRR7293509	11018	156	100	Fusicatenibacter_saccharivorans_2789STDY5834923,Fusicatenibacter_saccharivorans_2789STDY5608849,Fusicatenibacter_saccharivorans_2789STDY5834885,Fusicatenibacter_saccharivorans_HT03-11
SRR7293509	4699	153	100	Odoribacter_splanchnicus_DSM_20712_DSM_220712,Odoribacter_splanchnicus_NCTC10825,Odoribacter_splanchnicus_DSM_220712,Odoribacter_splanchnicus_JCM_15291
SRR7293509	1001425	153	99.5	Eubacterium_eligens_ATCC_27750,Eubacterium_eligens_2789STDY5834878
SRR7293509	4107	145	100	Bacteroides_sp._2_1_33B,Parabacteroides_sp._D26,Parabacteroides_distasonis_2789STDY5834901
SRR7293509	1000823	143	95.33	Oscillibacter_sp._KLE_1728,Oscillibacter_sp._KLE_1745,Oscillospiraceae_bacterium_VE202-24
SRR7293509	1000878	137	99.75	Eubacterium_siraeum_2789STDY5834928
SRR7293509	15151	131	100	Romboutsia_timonensis_Marseille-P326,Romboutsia_timonensis_DR1
SRR7293509	1000673	130	96.77	Clostridium_sp._KNHs209
SRR7293509	9547	126	100	Oscillibacter_sp._ER4
SRR7293509	1000629	126	86.95	Flavonifractor_sp._An306
SRR7293509	1000400	124	90.15	Intestinimonas_massiliensis_GD2
SRR7293509	1000478	124	97.77	Colidextribacter_massiliensis_Marseille-P3083
SRR7293509	1000096	123	97.16	Prevotella_copri_JCM_13464
SRR7293509	1000810	123	91.11	Ruminococcus_sp._FC2018
SRR7293509	1001286	123	91.13	Intestinimonas_massiliensis_GD2
SRR7293509	1000156	119	89.6	Lutispora_thermophila_DSM_19022,Lutispora_thermophila_EBR46
SRR7293509	2246	112	100	Bacteroides_thetaiotaomicron_dnLKV9
SRR7293509	5342	110	100	Prevotella_stercorea_DSM_18206,Prevotella_stercorea_CB35
SRR7293509	4062	108	100	Veillonella_dispar_ATCC_17748,Veillonella_dispar_DNF00926
SRR7293509	1001685	106	98.77	Roseburia_inulinivorans_2789STDY5608887,Roseburia_inulinivorans_2789STDY5608835,Roseburia_inulinivorans_L1-83,Roseburia_inulinivorans_A2-194
SRR7293509	1000840	104	97.52	Murimonas_intestini_SRB-530-5-H
SRR7293509	3806	101	100	Parabacteroides_merdae_CL03T12C32,Parabacteroides_merdae_CL09T00C40,Parabacteroides_merdae_2789STDY5834848,Parabacteroides_merdae_JCM_9497
SRR7293509	1001592	101	91.63	Sporobacter_termitidis_DSM_10068
SRR7293509	1001734	100	94.03	Raoultibacter_timonensis_Marseille-P3277
SRR7293509	1000706	99	95.52	Bacteroides_acidifaciens_1e8A
SRR7293509	3801	98	100	Blautia_obeum_2789STDY5608837,Blautia_obeum_2789STDY5834921
SRR7293509	1000382	97	98.58	Prevotella_sp._885
SRR7293509	1000847	96	90.39	Clostridiales_bacterium_Marseille-P2846
SRR7293509	1001765	96	98.76	Lachnospiraceae_bacterium_TF01-11
SRR7293509	1000294	94	98.26	Eubacterium_xylanophilum_ATCC_35991
SRR7293509	1000968	94	98.13	Sutterella_wadsworthensis_2_1_59BFAA,Sutterella_sp._KLE1602,Sutterella_stercoricanis_5BAC4
SRR7293509	1000379	92	88.67	Pseudoflavonifractor_sp._An187,Pseudoflavonifractor_sp._An176,Pseudoflavonifractor_sp._An44
SRR7293509	1000066	90	98.58	Prevotella_copri_DSM_18205
SRR7293509	1001352	89	96.77	Ruminococcus_gnavus_AGR2154
SRR7293509	1001393	89	91.09	Raoultibacter_timonensis_Marseille-P3277
SRR7293509	4060	87	100	Ruminococcus_sp._5_1_39BFAA,Blautia_obeum_2789STDY5608838,Blautia_wexlerae_2789STDY5834863,Blautia_obeum_2789STDY5834957,Blautia_obeum_2789STDY5834861,Blautia_wexlerae_DSM_19850,Blautia_sp._Marseille-P2398
SRR7293509	11029	87	100	Roseburia_inulinivorans_2789STDY5608887,Roseburia_inulinivorans_2789STDY5608835,Roseburia_inulinivorans_L1-83,Roseburia_inulinivorans_A2-194
SRR7293509	406	85	100	Escherichia_coli_KTE54,Escherichia_coli_KTE91,Escherichia_coli_KTE140,Escherichia_sp._KTE172,Escherichia_coli_HVH_10_(4-6832164),Escherichia_coli_HVH_69_(4-2837072),Escherichia_coli_204021,Escherichia_coli_603388
SRR7293509	4715	84	100	Haemophilus_parainfluenzae_[14],Haemophilus_influenzae_[4]
SRR7293509	1001009	84	95.53	Ruminococcus_champanellensis_18P13_=_JCM_17042_type_strain:_18P13,Ruminococcus_champanellensis_18P13_=_JCM_17042,Ruminococcus_champanellensis_18P13
SRR7293509	3598	81	100	Eubacterium_eligens_2789STDY5834878
SRR7293509	1001557	81	90.64	bacterium_MS4
SRR7293509	1000551	78	95.56	Oscillibacter_sp._ER4
SRR7293509	1000644	75	99.01	Eubacterium_coprostanoligenes_ATCC_51222,Eubacterium_coprostanoligenes_HL
SRR7293509	1001274	74	98.76	Clostridia_bacterium_UC5.1-1D1
SRR7293509	3826	73	100	Lachnospiraceae_bacterium_5_1_63FAA,Anaerostipes_hadrus_DSM_3319,Anaerostipes_hadrus_PEL_85,Anaerostipes_hadrus_2789STDY5834908,Anaerostipes_hadrus_2789STDY5834959,Anaerostipes_hadrus_2789STDY5608868
SRR7293509	1000216	70	97.27	Lachnospira_pectinoschiza_2789STDY5834836,Lachnospira_pectinoschiza_2789STDY5834886,Lactobacillus_rogosae_ATCC_27753
SRR7293509	3870	69	100	Coprococcus_comes_ATCC_27758,Coprococcus_comes_2789STDY5608832,Coprococcus_comes_2789STDY5834962,Coprococcus_comes_2789STDY5834913,Coprococcus_comes_2789STDY5834866
SRR7293509	4147	69	100	Veillonella_sp._3_1_44,Veillonella_parvula_UMB0371
SRR7293509	17225	69	100	Blautia_faecis_M25
SRR7293509	1000798	69	79.21	endosymbiont_TC1_of_Trimyema_compressum
SRR7293509	1000058	68	98.58	Prevotella_copri_JCM_13464
SRR7293509	3819	67	100	Clostridium_sp._1_1_41A1FAA,Intestinibacter_bartlettii_2789STDY5834879,Intestinibacter_bartlettii_WAL_16138
SRR7293509	4096	66	100	Faecalibacterium_prausnitzii_A2-165,Faecalibacterium_prausnitzii_CNCM_I_4543,Faecalibacterium_prausnitzii_CNCM_I_4574,Faecalibacterium_prausnitzii_AHMP21,Faecalibacterium_prausnitzii_Indica,Faecalibacterium_prausnitzii_A2165
SRR7293509	11027	66	100	Ruminococcus_torques_2789STDY5608867,Ruminococcus_torques_2789STDY5608833,Ruminococcus_torques_2789STDY5834889,Ruminococcus_faecis_Eg2
SRR7293509	1000624	66	99.26	Senegalimassilia_anaerobia_JC110_type_strain:_JC110,Senegalimassilia_anaerobia_JC110
SRR7293509	1	65	100	Bifidobacterium_longum_[61],Bifidobacterium_sp._12_1_47BFAA
SRR7293509	1000208	64	99.25	Terrisporobacter_othiniensis_08-306576,Terrisporobacter_petrolearius_LAM0A37
SRR7293509	1000740	64	89.41	Intestinimonas_massiliensis_GD2
SRR7293509	4149	62	100	Veillonella_sp._6_1_27
SRR7293509	1000075	62	97.87	Prevotella_copri_JCM_13464
SRR7293509	1000796	62	92.86	Sporobacter_termitidis_DSM_10068
SRR7293509	1000105	61	98.76	Clostridium_disporicum_2789STDY5834856
SRR7293509	1001529	61	99.75	Eubacterium_hallii_DSM_3353,Eubacterium_hallii_2789STDY5834835,Eubacterium_hallii_2789STDY5834966
SRR7293509	1000206	60	96.03	Lachnospira_pectinoschiza_2789STDY5834836,Lachnospira_pectinoschiza_2789STDY5834886,Lactobacillus_rogosae_ATCC_27753
SRR7293509	1001124	60	88.86	Ruminococcus_champanellensis_18P13_=_JCM_17042_type_strain:_18P13,Ruminococcus_champanellensis_18P13_=_JCM_17042,Ruminococcus_champanellensis_18P13
SRR7293509	9516	57	100	Providencia_rettgeri_PR002,Providencia_sp._WCHPr-ZXX99369,Providencia_vermicola_OP1,Providencia_stuartii_Crippen
SRR7293509	1000016	57	99.29	Prevotella_copri_JCM_13464
SRR7293509	1001976	57	92.14	Christensenella_minuta_DSM_22607,Christensenella_minuta_YIT_12065
SRR7293509	1000788	56	97.52	Ruminococcus_torques_2789STDY5608867,Ruminococcus_torques_2789STDY5608833,Ruminococcus_torques_2789STDY5834889,Ruminococcus_faecis_Eg2
SRR7293509	1001952	56	99.3	Oxalobacter_formigenes_HOxBLS
SRR7293509	3799	55	100	Eubacterium_ventriosum_ATCC_27560
SRR7293509	1000001	55	98.13	Phascolarctobacterium_succinatutens_YIT_12067
SRR7293509	11038	53	100	Roseburia_intestinalis_2789STDY5834960,Roseburia_intestinalis_DSM_14610,Roseburia_intestinalis_L1-82
SRR7293509	1000011	53	97.54	Succinivibrio_dextrinosolvens_ACV-10,Succinivibrio_dextrinosolvens_0554
SRR7293509	1000373	53	99.01	Roseburia_inulinivorans_2789STDY5608887,Roseburia_inulinivorans_2789STDY5608835,Roseburia_inulinivorans_L1-83,Roseburia_inulinivorans_A2-194
SRR7293509	1000491	53	94.33	Alistipes_putredinis_DSM_17216,Alistipes_putredinis_JCM_16772
SRR7293509	1000914	53	96.31	Clostridiales_bacterium_Marseille-P2846
SRR7293509	1000256	51	94.86	Megasphaera_elsdenii_DSM_20460,Megasphaera_elsdenii_24-50,Megasphaera_elsdenii_14-14,Megasphaera_sp._NM10
SRR7293509	1000399	51	86.45	Clostridiales_bacterium_Marseille-P2846
SRR7293509	1000606	51	96.3	Clostridium_sp._M62/1,Clostridium_saccharolyticum_An168,Hungatella_hathewayi_WAL-18680,Hungatella_hathewayi_12489931,Hungatella_hathewayi_VE202-11,Hungatella_hathewayi_VE202-04,Hungatella_hathewayi_2789STDY5608850,Clostridium_sp._KNHs209,Lachnoclostridium_edouardi_Marseille-P3397
SRR7293509	1000844	51	94.81	Emergencia_timonensis_SN18
SRR7293509	1001723	51	92.07	Desulfovibrio_fairfieldensis_CCUG_45958
SRR7293509	1000218	50	85.34	Prevotella_sp._109
SRR7293509	1000308	50	93.1	Intestinimonas_butyriciproducens_ER1,Intestinimonas_butyriciproducens_SRB-521-5-I,Intestinimonas_butyriciproducens_AF211,Intestinimonas_butyriciproducens_27-5-10
SRR7293509	1000286	49	97.4	Prevotella_stercorea_DSM_18206,Prevotella_stercorea_CB35,Prevotella_sp._885
SRR7293509	1000448	48	95.06	Oscillibacter_sp._1-3,Oscillibacter_sp._PC13
SRR7293509	1000512	48	97.52	Anaerotaenia_torta_FH052
SRR7293509	1002273	48	89.41	Monoglobus_pectinilyticus_14
SRR7293509	4253	46	100	Dorea_formicigenerans_ATCC_27755,Dorea_formicigenerans_4_6_53AFAA
SRR7293509	1002309	46	95.05	Enterorhabdus_muris_WCA-131-CoC-2
SRR7293509	1000002	45	99.53	Prevotella_copri_JCM_13464
SRR7293509	1000086	45	97.4	Prevotella_copri_JCM_13464
SRR7293509	1000171	45	92.12	Sporobacter_termitidis_DSM_10068
SRR7293509	1000620	44	96.28	Lachnoclostridium_sp._An196
SRR7293509	1000807	44	98.51	Murimonas_intestini_SRB-530-5-H
SRR7293509	1000641	43	87.93	Clostridium_termitidis_CT1112,Clostridium_cellobioparum_DSM_1351_=_ATCC_15832,Clostridium_cellobioparum_JCM_1422,Clostridium_termitidis_DSM_5398,Clostridium_cellobioparum_DSM_1351
SRR7293509	1002219	43	92.61	Intestinimonas_butyriciproducens_ER1,Intestinimonas_butyriciproducens_SRB-521-5-I,Intestinimonas_butyriciproducens_AF211,Intestinimonas_butyriciproducens_27-5-10,Intestinimonas_massiliensis_GD2,Flavonifractor_sp._An100
SRR7293509	1000297	42	95.07	Sporobacter_termitidis_DSM_10068
SRR7293509	16667	41	100	Alistipes_shahii_JCM_16773
SRR7293509	1001144	41	94.31	Ihubacter_massiliensis_Marseille-P2843
SRR7293509	1000427	40	99.01	Lachnoclostridium_edouardi_Marseille-P3397
SRR7293509	1001076	40	99.05	Prevotella_copri_DSM_18205
SRR7293509	1002394	40	97.28	Firmicutes_bacterium_ASF500
SRR7293509	1000737	38	97.28	Clostridia_bacterium_UC5.1-1D1
SRR7293509	1000856	38	98.52	Clostridium_sp._SN20
SRR7293509	1001081	38	95.27	Prevotellamassilia_timonensis_Marseille-P2831
SRR7293509	1000367	37	98.26	Clostridium_sp._KNHs209
SRR7293509	1000065	36	91.83	Acetanaerobacterium_elongatum_Z7
SRR7293509	4144	35	100	Bacteroides_sp._D22,Bacteroides_xylanisolvens_An109,Bacteroides_xylanisolvens_NLAE-zl-C202,Bacteroides_xylanisolvens_CL03T12C04
SRR7293509	1000573	35	99.76	Parabacteroides_distasonis_CL03T12C09,Parabacteroides_sp._CT06
SRR7293509	3802	34	100	Ruminococcus_torques_ATCC_27756,Lachnospiraceae_bacterium_8_1_57FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_1_1_57FAA,Ruminococcus_torques_2789STDY5834841
SRR7293509	1000219	34	99.5	Eubacterium_eligens_2789STDY5834875
SRR7293509	1000559	33	94.59	Clostridia_bacterium_UC5.1-1D10,Anaerotignum_lactatifermentans_An75,Anaerotignum_lactatifermentans_DSM_14214,Clostridium_lactatifermentans_G17
SRR7293509	5420	32	100	Flavonifractor_plautii_ATCC_29863,Lachnospiraceae_bacterium_7_1_58FAA,Clostridiales_bacterium_VE202-03,Clostridia_bacterium_UC5.1-2H11,Flavonifractor_plautii_An248,Flavonifractor_plautii_265,Flavonifractor_plautii_Prevot_S1,Flavonifractor_plautii_2789STDY5834892
SRR7293509	1001919	32	99.5	Gemmiger_formicilis_X2-56
SRR7293509	1000160	31	91.4	Ethanoligenens_harbinense_YUAN-3
SRR7293509	1001270	30	97.52	Lachnoclostridium_edouardi_Marseille-P3397
SRR7293509	1002592	30	95.81	Roseburia_sp._831b
SRR7293509	1001632	29	89.9	bacterium_MS4
SRR7293509	1002252	29	89.79	Dehalobacterium_formicoaceticum_DMC
SRR7293509	1000764	28	98.83	Mitsuokella_multacida_DSM_20544
SRR7293509	6430	27	100	Alistipes_obesi,Alistipes_obesi_ph8
SRR7293509	1000686	27	97.87	Prevotella_copri_JCM_13464
SRR7293509	1001666	27	99.53	Bacteroides_nordii_CL02T12C05,Bacteroides_sp._HPS0048,Bacteroides_nordii_WAL_11050_=_JCM_12987,Bacteroides_nordii_JCM_12987,Bacteroides_nordii_WAL_11050
