sample_id	osu_id	osu_count	pctsim	species
SRR7293438	7913	44	100	Eubacterium_ramulus_ATCC_29099,Eubacterium_ramulus_2789STDY5608891
SRR7293438	1000453	44	96.53	Butyrivibrio_crossotus_DSM_2876
SRR7293438	1000248	43	95.05	Ruminococcus_bicirculans_80/3
SRR7293438	1000130	42	90.89	Clostridiales_bacterium_Marseille-P2846
SRR7293438	1000199	42	98.76	Ruminococcus_bicirculans_80/3
SRR7293438	1001325	42	99.3	Veillonella_tobetsuensis_ATCC_BAA-2400,Veillonella_tobetsuensis_JCM_17976,Veillonella_rogosae_CF100
SRR7293438	1001346	42	99.26	Roseburia_faecis_2789STDY5608863,Roseburia_faecis_M72,Roseburia_faecis_M72/1
SRR7293438	4149	41	100	Veillonella_sp._3_1_44,Veillonella_parvula_UMB0371
SRR7293438	3872	39	100	Coprococcus_comes_ATCC_27758,Coprococcus_comes_2789STDY5608832,Coprococcus_comes_2789STDY5834962,Coprococcus_comes_2789STDY5834913,Coprococcus_comes_2789STDY5834866
SRR7293438	1000245	39	92.12	Sporobacter_termitidis_DSM_10068
SRR7293438	1000510	38	89.16	Clostridiales_bacterium_Marseille-P2846
SRR7293438	1000672	38	97.27	Ruminococcus_torques_2789STDY5608867,Ruminococcus_torques_2789STDY5608833,Ruminococcus_torques_2789STDY5834889,Ruminococcus_faecis_Eg2
SRR7293438	1000472	36	79.52	Pelobacter_seleniigenes_DSM_18267,Pelobacter_seleniigenes_KM
SRR7293438	3806	35	100	Dorea_longicatena_DSM_13814,Dorea_longicatena_2789STDY5608851,Dorea_longicatena_2789STDY5834914,Dorea_longicatena_2789STDY5608866,Dorea_longicatena_2789STDY5834961
SRR7293438	4240	35	100	Collinsella_aerofaciens_ATCC_25986,Collinsella_aerofaciens_indica,Collinsella_sp._4_8_47FAA,Collinsella_aerofaciens_2789STDY5834902,Collinsella_aerofaciens_2789STDY5608823,Collinsella_aerofaciens_2789STDY5608842,Collinsella_sp._TF06-26,Collinsella_aerofaciens_JCM_10188
SRR7293438	3822	34	100	Alistipes_putredinis_DSM_17216,Alistipes_putredinis_JCM_16772
SRR7293438	1000331	34	96.31	Butyricicoccus_sp._BB10
SRR7293438	1002185	34	97.52	Coprococcus_comes_ATCC_27758,Coprococcus_comes_2789STDY5608832,Coprococcus_comes_2789STDY5834962,Coprococcus_comes_2789STDY5834913,Coprococcus_comes_2789STDY5834866
SRR7293438	13570	33	100	Odoribacter_splanchnicus_An39
SRR7293438	1000612	33	98.01	Clostridium_sp._M62/1,Clostridium_saccharolyticum_An168
SRR7293438	1000488	32	96.8	Intestinimonas_butyriciproducens_ER1,Intestinimonas_butyriciproducens_SRB-521-5-I,Intestinimonas_butyriciproducens_AF211,Intestinimonas_butyriciproducens_27-5-10
SRR7293438	1001239	32	95.79	Ruminococcus_bicirculans_80/3
SRR7293438	1002224	32	99.5	Coprococcus_eutactus_ATCC_27759,Coprococcus_eutactus_2789STDY5608829,Coprococcus_eutactus_2789STDY5834963,Coprococcus_eutactus_2789STDY5608888,Coprococcus_eutactus_2789STDY5608843
SRR7293438	1000765	31	97.77	Lachnoclostridium_edouardi_Marseille-P3397
SRR7293438	1000535	29	99.75	Lachnospiraceae_bacterium_TF01-11
SRR7293438	6431	28	100	Alistipes_obesi,Alistipes_obesi_ph8
SRR7293438	1000650	28	95.56	Oscillibacter_sp._ER4
SRR7293438	1001487	28	95.31	Oscillibacter_sp._ER4
SRR7293438	1000219	27	93.81	Ruminococcus_callidus_ATCC_27760
SRR7293438	1001740	27	97.29	Lachnoclostridium_edouardi_Marseille-P3397
SRR7293438	1002338	27	99.76	Alistipes_senegalensis_JC50
SRR7293438	1000386	26	93.84	Flavonifractor_sp._An100
SRR7293438	1001044	25	99.76	Bacteroides_sp._D1,Bacteroides_sp._2_1_22,Bacteroides_sp._3_1_13,Bacteroides_xylanisolvens_SD_CC_1b,Bacteroides_xylanisolvens_SD_CC_2a
SRR7293438	1001790	24	99.26	Agathobaculum_butyriciproducens_SR79
SRR7293438	1001723	22	93.83	Emergencia_timonensis_SN18
SRR7293438	3812	21	100	Clostridium_sp._L2-50
SRR7293438	1000388	21	97.27	Clostridium_sp._M62/1,Clostridium_saccharolyticum_An168,Lachnoclostridium_edouardi_Marseille-P3397
SRR7293438	1000454	21	96.77	Clostridium_sp._M62/1,Clostridium_saccharolyticum_An168
SRR7293438	5195	20	100	Roseburia_hominis_A2-183
SRR7293438	8447	20	100	Clostridium_saudiense_JCC,Clostridium_disporicum_2789STDY5834855,Clostridium_disporicum_2789STDY5608827,Clostridium_disporicum_DS1
SRR7293438	1000044	20	96.45	Prevotella_copri_JCM_13464
SRR7293438	1001066	20	89.16	Ruminococcus_sp._FC2018
SRR7293438	20846	19	100	Parasutterella_secunda_JCM_16078,Parasutterella_secunda_YIT_12071
SRR7293438	1000945	19	97.63	Butyricimonas_paravirosa_214-4
SRR7293438	3600	17	100	Eubacterium_eligens_2789STDY5834878
SRR7293438	4375	16	100	Streptococcus_salivarius_[40],Streptococcus_vestibularis_[4],Streptococcus_sp._1004_SSPC,Streptococcus_sp._449_SSPC,Streptococcus_sp._ACS2,Streptococcus_sp._C150,Streptococcus_sp._CCH5-D3,Streptococcus_sp._CCH8-H5,Streptococcus_sp._FDAARGOS_192,Streptococcus_sp._HMSC064D12,Streptococcus_sp._HMSC064H09,Streptococcus_sp._HMSC065H07,Streptococcus_sp._HMSC068F04,Streptococcus_sp._HMSC072D03,Streptococcus_sp._HMSC078H03,Streptococcus_sp._HMSC078H12,Streptococcus_sp._HMSC10E12,Streptococcus_sp._SR4
SRR7293438	1002646	16	99.75	Clostridium_perfringens_13,Clostridium_perfringens_C_JGS1495
SRR7293438	4255	15	100	Dorea_formicigenerans_ATCC_27755,Dorea_formicigenerans_4_6_53AFAA
SRR7293438	1002685	15	99.77	Haemophilus_parainfluenzae_[14],Haemophilus_influenzae_[4]
SRR7293438	1000095	14	92.36	Sporobacter_termitidis_DSM_10068
SRR7293438	1000482	14	92.86	Sporobacter_termitidis_DSM_10068
SRR7293438	1000294	13	96.28	Clostridium_sp._M62/1,Clostridium_saccharolyticum_An168
SRR7293438	1002461	12	99.76	Bacteroides_clarus_YIT_12056,Bacteroides_clarus_An43,Bacteroides_clarus_JCM_16067
SRR7293438	1000989	11	99.75	Cloacibacillus_porcorum_CL-84
SRR7293438	3989	10	100	Bacteroides_coprophilus_DSM_18228_=_JCM_13818,Bacteroides_coprophilus_JCM_13816,Bacteroides_coprophilus_JCM_13817,Bacteroides_coprophilus_CB42
SRR7293438	4062	10	100	Ruminococcus_sp._5_1_39BFAA,Blautia_obeum_2789STDY5608838,Blautia_wexlerae_2789STDY5834863,Blautia_obeum_2789STDY5834957,Blautia_obeum_2789STDY5834861,Blautia_wexlerae_DSM_19850,Blautia_sp._Marseille-P2398
SRR7293438	1000385	10	95.31	Oscillibacter_sp._1-3,Oscillibacter_sp._PC13
SRR7293438	1000813	10	87.62	Vallitalea_pronyensis_FatNI3
SRR7293438	1000464	9	96.55	Clostridiales_bacterium_Marseille-P2846
SRR7293438	1000589	9	98.26	Lachnospiraceae_bacterium_P6B14
SRR7293438	1001259	8	97.52	Lachnoclostridium_edouardi_Marseille-P3397
SRR7293438	1001123	7	98.82	Coprobacter_secundus_177,Gabonia_massiliensis_GM3
SRR7293438	1003001	7	85.05	Erysipelothrix_rhusiopathiae_ATCC_19414,Erysipelothrix_rhusiopathiae_SY1027,Erysipelothrix_rhusiopathiae_Fujisawa,Erysipelothrix_rhusiopathiae_GXBY-1,Erysipelothrix_rhusiopathiae_WH13013
SRR7293438	1003002	7	98.11	Bacteroides_nordii_CL02T12C05,Bacteroides_sp._HPS0048,Bacteroides_nordii_WAL_11050_=_JCM_12987,Bacteroides_nordii_JCM_12987,Bacteroides_nordii_WAL_11050
SRR7293438	1001925	6	97.27	Eubacterium_ramulus_ATCC_29099,Eubacterium_ramulus_2789STDY5608891
SRR7293438	3808	5	100	Parabacteroides_merdae_CL03T12C32,Parabacteroides_merdae_CL09T00C40,Parabacteroides_merdae_2789STDY5834848,Parabacteroides_merdae_JCM_9497
SRR7293438	3848	5	100	Streptococcus_equinus_[25],Streptococcus_lutetiensis_[5],Streptococcus_infantarius_CJ18,Streptococcus_sp._45
SRR7293438	1002278	5	80	Pelobacter_acidigallici_MaGal12T,Pelobacter_massiliensis_HHQ7
SRR7293438	11716	4	100	Bacteroides_stercoris_CL09T03C01
SRR7293438	1000757	4	97.77	Hespellia_porcina_PC80
SRR7293438	1001218	4	98.76	Clostridium_sp._M62/1,Clostridium_saccharolyticum_An168
SRR7293438	1003118	4	85.19	Abyssivirga_alkaniphila_L81,Vallitalea_guaymasensis_Ra1766G1
SRR7293438	1000603	3	86.95	Flavonifractor_sp._An306
SRR7293439	1000006	3037	97.54	Succinivibrio_dextrinosolvens_ACV-10,Succinivibrio_dextrinosolvens_0554
SRR7293439	1000012	1644	99.53	Prevotella_copri_JCM_13464
SRR7293439	1000085	1178	94.32	Oscillibacter_sp._ER4
SRR7293439	1000484	832	99.75	Ruminococcus_bromii_L2-36
SRR7293439	1000213	732	93.62	Prevotella_sp._S7-1-8
SRR7293439	3940	729	100	Butyrivibrio_crossotus_DSM_2876
SRR7293439	1000004	648	99.53	Prevotella_copri_JCM_13464
SRR7293439	1000011	642	99.05	Prevotella_copri_DSM_18205
SRR7293439	4149	613	100	Veillonella_sp._3_1_44,Veillonella_parvula_UMB0371
SRR7293439	3600	612	100	Eubacterium_eligens_2789STDY5834878
SRR7293439	1000492	560	81.01	Desulfuromusa_ferrireducens_102
SRR7293439	1000156	553	99.76	Prevotella_copri_JCM_13464
SRR7293439	1000015	535	99.29	Prevotella_copri_JCM_13464
SRR7293439	1000301	519	94.09	Prevotella_sp._S7-1-8
SRR7293439	4194	514	100	Faecalibacterium_cf._prausnitzii_KLE1255,Faecalibacterium_prausnitzii_CNCM_I_4542
SRR7293439	1000600	506	97.04	Succinivibrio_dextrinosolvens_ACV-10,Succinivibrio_dextrinosolvens_0554
SRR7293439	3817	474	100	Faecalibacterium_prausnitzii_2789STDY5834970,Faecalibacterium_prausnitzii_CNCM_I_4573,Faecalibacterium_prausnitzii_CNCM_I_4644
SRR7293439	4064	465	100	Veillonella_dispar_ATCC_17748,Veillonella_dispar_DNF00926
SRR7293439	1000444	462	89.16	Flavonifractor_sp._An306
SRR7293439	1000298	450	97.87	Prevotella_copri_JCM_13464
SRR7293439	1000200	439	99.29	Prevotella_copri_JCM_13464
SRR7293439	1000002	435	99.3	Phascolarctobacterium_succinatutens_YIT_12067
SRR7293439	5344	429	100	Prevotella_stercorea_DSM_18206,Prevotella_stercorea_CB35
SRR7293439	1000113	425	99.05	Prevotella_copri_JCM_13464
SRR7293439	1000043	411	97.52	Hungatella_hathewayi_WAL-18680
SRR7293439	1000067	399	96.79	Oscillibacter_sp._ER4
SRR7293439	1000061	368	96.97	Dialister_succinatiphilus_YIT_11850
SRR7293439	1000153	346	92.91	Prevotella_sp._P3-122
SRR7293439	1000271	346	85.89	Vallitalea_pronyensis_FatNI3
SRR7293439	1000685	345	82.27	Synechococcus_sp._PCC_8807
SRR7293439	1000098	341	98.11	Prevotella_copri_JCM_13464
SRR7293439	1000234	330	97.52	Clostridium_sp._KNHs209
SRR7293439	1000513	325	92.43	Alloprevotella_rava_81/4-12
SRR7293439	1000883	319	89.83	Barnesiella_intestinihominis_YIT_11860
SRR7293439	1000218	317	79.36	Ruminococcaceae_bacterium_AB4001,Ruminococcaceae_bacterium_YRB3002
SRR7293439	1000016	299	99.05	Prevotella_copri_JCM_13464
SRR7293439	1000079	295	97.54	Roseburia_sp._831b
SRR7293439	1000403	295	93.62	Prevotella_sp._S7-1-8
SRR7293439	4910	294	100	Ruminococcus_champanellensis_18P13_=_JCM_17042_type_strain:_18P13,Ruminococcus_champanellensis_18P13_=_JCM_17042,Ruminococcus_champanellensis_18P13
SRR7293439	1000455	291	86.49	Falcatimonas_natans_WN011
SRR7293439	1000752	272	88.18	Flavonifractor_sp._An306
SRR7293439	1000648	268	92.86	Ruminococcus_bromii_ATCC_27255,Ruminococcus_bromii_5AMG
SRR7293439	1000242	264	93.85	Prevotella_sp._S7-1-8
SRR7293439	1000001	256	99.53	Prevotella_copri_DSM_18205
SRR7293439	1000302	256	91.4	Ethanoligenens_harbinense_YUAN-3
SRR7293439	1000021	229	94.07	Oscillibacter_sp._ER4
SRR7293439	3051	207	100	Eubacterium_rectale_ATCC_33656,Eubacterium_rectale_2789STDY5608860,Eubacterium_rectale_2789STDY5834884,Eubacterium_rectale_2789STDY5834968
SRR7293439	1000192	206	97.27	Clostridium_sp._SS2/1,Anaerostipes_hadrus_BPB5
SRR7293439	1000236	202	97.64	Prevotella_stercorea_DSM_18206,Prevotella_stercorea_CB35,Prevotella_sp._885
SRR7293439	1000075	197	96.93	Prevotella_copri_JCM_13464
SRR7293439	1001100	180	78.54	Desulforegula_conservatrix_Mb1Pa
SRR7293439	1000149	179	80.24	Alistipes_inops_627,Tidjanibacter_massiliensis_Marseille-P3084
SRR7293439	1000307	179	99.01	Ruminococcus_flavefaciens_FD-1,Ruminococcus_flavefaciens_ND2009,Ruminococcus_flavefaciens_MA2007
SRR7293439	4151	175	100	Veillonella_sp._6_1_27
SRR7293439	1000277	172	91.58	Acetanaerobacterium_elongatum_Z7
SRR7293439	1000707	167	93.8	Eubacterium_siraeum_2789STDY5834928
SRR7293439	11033	163	100	Roseburia_inulinivorans_2789STDY5608887,Roseburia_inulinivorans_2789STDY5608835,Roseburia_inulinivorans_L1-83,Roseburia_inulinivorans_A2-194
SRR7293439	1000412	160	90.15	Intestinimonas_massiliensis_GD2
SRR7293439	1000838	160	96.53	Ruminococcus_bromii_ATCC_27255,Ruminococcus_bromii_5AMG
SRR7293439	1000196	155	96.77	Butyrivibrio_crossotus_DSM_2876
SRR7293439	1000285	155	92.2	Prevotella_oris_C735,Prevotella_oris_JCM_12252,Prevotella_oris_JCM_8540,Prevotella_oralis_ATCC_33269,Prevotella_oralis_HGA0225,Prevotella_oralis_CC98A,Prevotella_phocaeensis_SN19,Prevotella_oralis_DSM_20702,Prevotella_oralis_JCM_12251
SRR7293439	1001268	155	81.88	Cruoricaptor_ignavus_DSM_25479,Cruoricaptor_ignavus_IMMIB_L-12475
SRR7293439	1000722	154	98.01	Clostridium_sp._KNHs209
SRR7293439	1000064	148	96.77	Gemmiger_formicilis_X2-56
SRR7293439	1001104	145	93.38	Prevotella_sp._P3-122
SRR7293439	1000238	143	83.29	Barnesiella_sp._An55
SRR7293439	1000826	143	99.75	Ruminococcus_torques_2789STDY5608867,Ruminococcus_torques_2789STDY5608833,Ruminococcus_torques_2789STDY5834889,Ruminococcus_faecis_Eg2
SRR7293439	1000694	138	81.88	Cruoricaptor_ignavus_DSM_25479,Cruoricaptor_ignavus_IMMIB_L-12475
SRR7293439	1000378	133	99.26	Elusimicrobium_sp._An273
SRR7293439	1000855	133	79.12	Ruminococcaceae_bacterium_AB4001,Ruminococcaceae_bacterium_YRB3002
SRR7293439	1001254	133	96.29	Ruminococcus_bromii_ATCC_27255,Ruminococcus_bromii_5AMG
SRR7293439	1000395	132	92.35	Eubacterium_coprostanoligenes_ATCC_51222,Eubacterium_coprostanoligenes_HL
SRR7293439	18547	122	100	Gemmiger_formicilis_X2-56
SRR7293439	1000281	119	96.04	Ruminococcus_bicirculans_80/3
SRR7293439	4510	117	100	Veillonella_atypica_ACS-049-V-Sch6
SRR7293439	1000084	111	99.77	Phascolarctobacterium_succinatutens_YIT_12067
SRR7293439	1000046	110	98.35	Prevotella_copri_JCM_13464
SRR7293439	1000124	109	89.9	Flavonifractor_sp._An306
SRR7293439	1000519	109	80.3	Lachnospiraceae_bacterium_AC2029
SRR7293439	1000245	108	92.12	Sporobacter_termitidis_DSM_10068
SRR7293439	1000374	107	88.64	Anaerobacterium_chartisolvens_T-1-35
SRR7293439	1000108	106	97.52	Clostridium_sp._12(A),Clostridium_xylanolyticum_DSM_6555,Lachnoclostridium_edouardi_Marseille-P3397,Bacteroides_xylanolyticus_X5-1
SRR7293439	1000269	100	86.42	Acetobacter_orleanensis_JCM_7639_JCM_7639T,Acetobacter_orleanensis_LMG_1583,Acetobacter_orleanensis_CCM_3610,Acetobacter_orleanensis_DSM_4492,Acetobacter_orleanensis_JCM_7639,Acetobacter_orleanensis_NBRC_13752
SRR7293439	11034	99	100	Roseburia_faecis_2789STDY5608863,Roseburia_faecis_M72,Roseburia_faecis_M72/1
SRR7293439	1000598	99	81.53	Lachnospiraceae_bacterium_AC2029
SRR7293439	1000239	97	99.5	Roseburia_faecis_2789STDY5608863,Roseburia_faecis_M72,Roseburia_faecis_M72/1
SRR7293439	1000683	95	99.26	Eubacterium_xylanophilum_ATCC_35991
SRR7293439	1001521	95	96.53	Butyrivibrio_crossotus_DSM_2876
SRR7293439	1000247	94	98.82	Prevotella_copri_JCM_13464
SRR7293439	1000468	94	90.39	Intestinimonas_massiliensis_GD2
SRR7293439	1000582	94	98.82	Prevotella_copri_DSM_18205
SRR7293439	1000059	93	93.68	Anaerovibrio_lipolyticus_5S,Anaerovibrio_lipolyticus_DSM_3074,Anaerovibrio_sp._JC8
SRR7293439	1000013	92	99.5	Faecalibacterium_prausnitzii_CNCM_I_4546,Faecalibacterium_prausnitzii_M21/2,Faecalibacterium_prausnitzii_2789STDY5834970,Faecalibacterium_prausnitzii_CNCM_I_4573,Faecalibacterium_prausnitzii_CNCM_I_4644
SRR7293439	1000593	91	89.71	Pseudoflavonifractor_sp._An85
SRR7293439	1001572	88	99.75	Blautia_sp._Marseille-P3087
SRR7293439	1001600	85	96.55	Clostridium_indolis_DSM_755
SRR7293439	1001631	82	99.07	Phascolarctobacterium_succinatutens_YIT_12067
SRR7293439	1001077	80	95.78	Ruminococcus_champanellensis_18P13_=_JCM_17042_type_strain:_18P13,Ruminococcus_champanellensis_18P13_=_JCM_17042,Ruminococcus_champanellensis_18P13
SRR7293439	1000385	79	95.31	Oscillibacter_sp._1-3,Oscillibacter_sp._PC13
SRR7293439	1001665	79	99.76	Prevotella_copri_DSM_18205
SRR7293439	11019	78	100	Eubacterium_siraeum_2789STDY5834928
SRR7293439	1000146	77	99.29	Prevotella_copri_DSM_18205
SRR7293439	1000216	77	95.56	Oscillibacter_sp._ER4
SRR7293439	1000669	77	96.28	Gemmiger_formicilis_X2-56
SRR7293439	3821	76	100	Clostridium_sp._1_1_41A1FAA,Intestinibacter_bartlettii_2789STDY5834879,Intestinibacter_bartlettii_WAL_16138
SRR7293439	1000276	73	91.63	Sporobacter_termitidis_DSM_10068
SRR7293439	1000616	73	91.6	Eubacterium_coprostanoligenes_ATCC_51222,Eubacterium_coprostanoligenes_HL
SRR7293439	1000662	73	94.28	Candidatus_Soleaferrea_massiliensis_AP7
SRR7293439	1000491	72	87.41	Anaerobacterium_chartisolvens_T-1-35
SRR7293439	1000445	71	90.15	Intestinimonas_massiliensis_GD2
SRR7293439	1000518	71	92.36	Sporobacter_termitidis_DSM_10068
SRR7293439	9550	70	100	Oscillibacter_sp._ER4
SRR7293439	1000623	69	88.15	Anaerobacterium_chartisolvens_T-1-35
SRR7293439	1000118	68	99.25	Terrisporobacter_othiniensis_08-306576,Terrisporobacter_petrolearius_LAM0A37
SRR7293439	1000184	68	99.07	Veillonella_sp._AS16,Veillonella_tobetsuensis_ATCC_BAA-2400,Veillonella_tobetsuensis_JCM_17976,Veillonella_rogosae_CF100
SRR7293439	1001748	68	97.52	Ruminococcus_lactaris_ATCC_29176,Ruminococcus_lactaris_CC59_002D
SRR7293439	1000454	67	96.77	Clostridium_sp._M62/1,Clostridium_saccharolyticum_An168
SRR7293439	1000396	66	92.08	Eubacterium_coprostanoligenes_ATCC_51222,Eubacterium_coprostanoligenes_HL
SRR7293439	8053	63	100	Enterobacter_asburiae_[14],Enterobacter_cloacae_[11],Enterobacter_hormaechei_[4],Enterobacter_sp._DC4
SRR7293439	1000536	63	89.41	Intestinimonas_massiliensis_GD2
SRR7293439	1000693	62	97.77	Eubacterium_coprostanoligenes_ATCC_51222,Eubacterium_coprostanoligenes_HL
SRR7293439	1000131	60	98.58	Prevotella_sp._885
SRR7293439	1001823	60	99.05	Prevotella_copri_JCM_13464
SRR7293439	1000095	59	92.36	Sporobacter_termitidis_DSM_10068
SRR7293439	1000795	58	87.93	Clostridium_termitidis_CT1112,Clostridium_cellobioparum_DSM_1351_=_ATCC_15832,Clostridium_cellobioparum_JCM_1422,Clostridium_termitidis_DSM_5398
SRR7293439	3806	57	100	Dorea_longicatena_DSM_13814,Dorea_longicatena_2789STDY5608851,Dorea_longicatena_2789STDY5834914,Dorea_longicatena_2789STDY5608866,Dorea_longicatena_2789STDY5834961
SRR7293439	1000464	57	96.55	Clostridiales_bacterium_Marseille-P2846
SRR7293439	1000603	57	86.95	Flavonifractor_sp._An306
SRR7293439	12189	56	100	Clostridiales_bacterium_KLE1615
SRR7293439	19741	55	100	Massiliprevotella_massiliensis_Marseille-P2439
SRR7293439	1000765	55	97.77	Lachnoclostridium_edouardi_Marseille-P3397
SRR7293439	1000042	54	97.16	Prevotella_copri_JCM_13464
SRR7293439	1000554	54	91.63	Eubacterium_coprostanoligenes_ATCC_51222,Eubacterium_coprostanoligenes_HL
SRR7293439	8447	53	100	Clostridium_saudiense_JCC,Clostridium_disporicum_2789STDY5834855,Clostridium_disporicum_2789STDY5608827,Clostridium_disporicum_DS1
SRR7293439	1001908	52	97.77	Lachnospiraceae_bacterium_JC7,Oribacterium_sp._C9
SRR7293439	1000210	51	99.26	Faecalibacterium_prausnitzii_CNCM_I_4546,Faecalibacterium_prausnitzii_M21/2,Faecalibacterium_prausnitzii_2789STDY5834970,Faecalibacterium_prausnitzii_CNCM_I_4573,Faecalibacterium_prausnitzii_CNCM_I_4644
SRR7293439	1000365	51	93.1	Intestinimonas_butyriciproducens_ER1,Intestinimonas_butyriciproducens_SRB-521-5-I,Intestinimonas_butyriciproducens_AF211,Intestinimonas_butyriciproducens_27-5-10
SRR7293439	1000125	50	99.5	Faecalibacterium_prausnitzii_2789STDY5608869,Faecalibacterium_prausnitzii_CNCM_I_4575
SRR7293439	1000521	50	97.27	Eubacterium_ruminantium_HUN269,Eubacterium_ruminantium_2388,Eubacterium_ruminantium_FB3002,Eubacterium_ruminantium_ATCC_17233,Eubacterium_ruminantium_GA195
SRR7293439	1000336	49	98.26	Clostridium_sp._KNHs209
SRR7293439	1000806	49	95.58	Oscillibacter_sp._KLE_1728,Oscillibacter_sp._KLE_1745,Oscillospiraceae_bacterium_VE202-24
SRR7293439	15545	47	100	Duodenibacillus_massiliensis_Marseille-P2968
SRR7293439	1000100	47	96.03	Clostridium_sp._KNHs209
SRR7293439	1001747	47	85.58	Parabacteroides_sp._YL27,Muribaculum_intestinale_YL27
SRR7293439	1000295	46	90.89	Eubacterium_coprostanoligenes_ATCC_51222,Eubacterium_coprostanoligenes_HL
SRR7293439	1001146	46	92.2	Prevotella_oralis_ATCC_33269,Prevotella_oralis_HGA0225,Prevotella_oralis_CC98A,Prevotella_phocaeensis_SN19,Prevotella_oralis_DSM_20702,Prevotella_oralis_JCM_12251
SRR7293439	15155	45	100	Romboutsia_timonensis_Marseille-P326,Romboutsia_timonensis_DR1
SRR7293439	1000369	45	85.82	Parabacteroides_sp._YL27,Muribaculum_intestinale_YL27
SRR7293439	1000636	45	86.45	Clostridiales_bacterium_Marseille-P2846
SRR7293439	209	43	100	Escherichia_coli_[7164],Shigella_sonnei_[854],Shigella_flexneri_[67],Shigella_boydii_[32],Escherichia_fergusonii_[7],Escherichia_albertii_[2],Shigella_dysenteriae_[2],Citrobacter_braakii_SCC4,Escherichia_sp._1_1_43,Escherichia_sp._3_2_53FAA,Escherichia_sp._4_1_40B,Escherichia_sp._B1147,Escherichia_sp._KTE11,Escherichia_sp._KTE159,Escherichia_sp._KTE52,Escherichia_sp._KTE96,Escherichia_sp._TW09308,Escherichia_sp._TW15838,Escherichia_vulneris_ATCC_33821,Klebsiella_oxytoca_2880STDY5682666
SRR7293439	1000164	43	94.1	Sporobacter_termitidis_DSM_10068
SRR7293439	1000426	43	97.52	Lachnospiraceae_bacterium_TF01-11
SRR7293439	1000330	41	96.29	Lachnoclostridium_sp._An138,Lachnoclostridium_sp._An131
SRR7293439	1001552	41	91.56	Massilioclostridium_coli_Marseille-P2976
SRR7293439	1000003	40	98.13	Phascolarctobacterium_succinatutens_YIT_12067
SRR7293439	11037	37	100	Lachnospira_pectinoschiza_2789STDY5834836,Lachnospira_pectinoschiza_2789STDY5834886,Lactobacillus_rogosae_ATCC_27753
SRR7293439	1000331	37	96.31	Butyricicoccus_sp._BB10
SRR7293439	1001222	36	97.54	Lachnoclostridium_edouardi_Marseille-P3397
SRR7293439	1002153	36	88.4	Anaerobacterium_chartisolvens_T-1-35
SRR7293439	1001066	35	89.16	Ruminococcus_sp._FC2018
SRR7293439	1002167	35	95.8	Oscillibacter_sp._ER4
SRR7293439	1001149	34	87.41	Anaerobacterium_chartisolvens_T-1-35
SRR7293439	1000151	33	99.53	Veillonella_tobetsuensis_ATCC_BAA-2400,Veillonella_tobetsuensis_JCM_17976,Veillonella_rogosae_CF100
SRR7293439	4062	32	100	Ruminococcus_sp._5_1_39BFAA,Blautia_obeum_2789STDY5608838,Blautia_wexlerae_2789STDY5834863,Blautia_obeum_2789STDY5834957,Blautia_obeum_2789STDY5834861,Blautia_wexlerae_DSM_19850,Blautia_sp._Marseille-P2398
SRR7293439	1000483	32	90.64	Clostridium_sp._W14A
SRR7293439	1000763	32	98.52	Clostridium_sp._SN20
SRR7293439	1002225	32	99.77	Duodenibacillus_massiliensis_Marseille-P2968
SRR7293439	1001829	31	89.41	bacterium_MS4
SRR7293439	1001854	31	97.05	Tyzzerella_sp._An114
SRR7293439	1001242	30	97.52	Clostridium_sp._KNHs209
SRR7293439	17229	29	100	Blautia_faecis_M25
SRR7293439	1000251	29	99.01	Roseburia_faecis_2789STDY5608863,Roseburia_faecis_M72,Roseburia_faecis_M72/1
SRR7293439	1000260	29	95.3	Victivallis_vadensis_Cello
SRR7293439	1001039	29	87.53	Anaerotignum_propionicum_DSM_1682_X2,Anaerotignum_propionicum_DSM_1682,Clostridium_propionicum_JCM_1430
SRR7293439	1000044	28	96.45	Prevotella_copri_JCM_13464
SRR7293439	1000254	27	95.07	Sporobacter_termitidis_DSM_10068
SRR7293439	1002339	27	98.76	Clostridia_bacterium_UC5.1-1D1
SRR7293439	2697	26	100	Methanobrevibacter_smithii_[21],Methanobrevibacter_sp._A54
SRR7293439	13869	26	100	Prevotella_sp._P5-64,Prevotella_sp._P4-67,Prevotella_sp._P5-108,Prevotella_sp._P4-51
SRR7293439	1001208	25	94.27	Lachnospiraceae_bacterium_NK3A20
SRR7293439	1001924	25	99.33	Mitsuokella_multacida_DSM_20544
SRR7293439	1002376	25	97.77	Murimonas_intestini_SRB-530-5-H
SRR7293439	1000719	24	80.96	Pelobacter_acidigallici_MaGal12T,Pelobacter_massiliensis_HHQ7
SRR7293439	1000819	24	94.32	Emergencia_timonensis_SN18
SRR7293439	1000326	23	98.26	Eubacterium_xylanophilum_ATCC_35991
SRR7293439	1000534	23	79.8	Lachnospiraceae_bacterium_AC2029
SRR7293439	1000737	23	85.34	Prevotella_sp._109
SRR7293439	1000823	23	97.52	Ruminococcus_torques_2789STDY5608867,Ruminococcus_torques_2789STDY5608833,Ruminococcus_torques_2789STDY5834889,Ruminococcus_faecis_Eg2
SRR7293439	1002428	23	91.71	Erysipelotrichaceae_bacterium_NK3D112
SRR7293439	11028	22	100	Turicibacter_sanguinis_2789STDY5608865,Turicibacter_sanguinis_2789STDY5834949,Turicibacter_sanguinis_2789STDY5834851
