sample_id	osu_id	osu_count	pctsim	species
SRR7293324	1000255	441	94.07	Oscillibacter_ruminantium_GH1,Oscillibacter_sp._ER4
SRR7293324	1000118	391	98.35	Prevotella_copri_JCM_13464
SRR7293324	1000082	351	97.4	Prevotella_copri_JCM_13464
SRR7293324	1001102	344	93.84	Intestinimonas_massiliensis_GD2
SRR7293324	1000269	337	99.5	Roseburia_faecis_2789STDY5608863,Roseburia_faecis_M72,Roseburia_faecis_M72/1
SRR7293324	3815	307	100	Faecalibacterium_prausnitzii_2789STDY5834970,Faecalibacterium_prausnitzii_CNCM_I_4573,Faecalibacterium_prausnitzii_CNCM_I_4644
SRR7293324	1001170	306	81.73	Synechococcus_sp._PCC_8807
SRR7293324	1000227	255	99.76	Prevotella_copri_JCM_13464
SRR7293324	11020	252	100	Clostridium_ventriculi_2789STDY5834858
SRR7293324	1000032	230	97.87	Prevotella_copri_DSM_18205,Prevotella_copri_JCM_13464
SRR7293324	1000128	226	99.29	Prevotella_copri_JCM_13464
SRR7293324	1001464	186	99.29	Prevotella_copri_JCM_13464
SRR7293324	1000336	166	98.35	Prevotella_stercorea_DSM_18206,Prevotella_stercorea_CB35
SRR7293324	1001362	143	82.12	Cruoricaptor_ignavus_DSM_25479,Cruoricaptor_ignavus_IMMIB_L-12475
SRR7293324	1001763	120	97.02	Clostridium_sp._KNHs209
SRR7293324	1000554	114	93.35	Intestinimonas_massiliensis_GD2
SRR7293324	1000121	108	80.24	Alistipes_inops_627,Tidjanibacter_massiliensis_Marseille-P3084
SRR7293324	1001417	107	99.01	Clostridia_bacterium_UC5.1-1D1
SRR7293324	1000061	103	89.43	Anaeromassilibacillus_sp._Marseille-P4683
SRR7293324	1001376	100	97.78	Oscillibacter_sp._ER4
SRR7293324	1001955	95	83.5	Victivallis_vadensis_Cello
SRR7293324	1001580	92	96.28	Clostridium_sp._SY8519,Eubacterium_ramulus_ATCC_29099,Eubacterium_ramulus_2789STDY5608891
SRR7293324	1001993	90	98.76	Lachnospira_pectinoschiza_2789STDY5834836,Lachnospira_pectinoschiza_2789STDY5834886,Lactobacillus_rogosae_ATCC_27753
SRR7293324	1001433	88	88.15	Clostridium_sp._BNL1100,Clostridium_josui_JCM_17888,Anaerobacterium_chartisolvens_T-1-35
SRR7293324	1000166	86	94.1	Sporobacter_termitidis_DSM_10068
SRR7293324	1000223	86	95.3	Eubacterium_coprostanoligenes_ATCC_51222,Eubacterium_coprostanoligenes_HL
SRR7293324	1000398	80	91.87	Sporobacter_termitidis_DSM_10068
SRR7293324	9547	78	100	Oscillibacter_sp._ER4
SRR7293324	1000495	76	85.71	Sporanaerobacter_acetigenes_DSM_13106,Sporanaerobacter_acetigenes_Lup33
SRR7293324	1001397	76	88.34	Abyssivirga_alkaniphila_L81,Vallitalea_guaymasensis_Ra1766G1
SRR7293324	1002112	75	93.14	Anaerostipes_hadrus_2789STDY5834860
SRR7293324	17225	74	100	Blautia_faecis_M25
SRR7293324	1000027	74	97.52	Hungatella_hathewayi_WAL-18680
SRR7293324	1000325	73	98.51	Clostridium_sp._M62/1,Clostridium_saccharolyticum_An168
SRR7293324	1001459	73	95.51	Prevotellamassilia_timonensis_Marseille-P2831
SRR7293324	1000037	64	96.79	Oscillibacter_sp._ER4
SRR7293324	1002283	61	94.54	Ruminococcus_bicirculans_80/3
SRR7293324	1002310	59	83.45	Fodinicola_feengrottensis_2427-001
SRR7293324	1000712	54	79.21	endosymbiont_TC1_of_Trimyema_compressum
SRR7293324	1000113	52	98.76	Clostridium_disporicum_2789STDY5834856
SRR7293324	1000195	51	93.1	Intestinimonas_massiliensis_GD2
SRR7293324	1000579	49	92.08	Acetanaerobacterium_elongatum_Z7
SRR7293324	1000252	48	91.13	Clostridiales_bacterium_Marseille-P2846
SRR7293324	1000323	48	99.26	Ruminococcus_champanellensis_18P13_=_JCM_17042_type_strain:_18P13,Ruminococcus_champanellensis_18P13_=_JCM_17042,Ruminococcus_champanellensis_18P13
SRR7293324	1002458	48	87.41	Kiloniella_laminariae_LD81
SRR7293324	1000512	47	92.08	Eubacterium_coprostanoligenes_ATCC_51222,Eubacterium_coprostanoligenes_HL
SRR7293324	1001477	44	88.65	Prevotella_sp._C561,Prevotella_jejuni_CD3:28,Prevotella_jejuni_CD3:33,Prevotella_histicola_F0411,Prevotella_histicola_JCM_15637_=_DNF00424,Prevotella_histicola_JCM_15637,Prevotella_histicola_T05-04
SRR7293324	1001247	43	91.18	Clostridium_botulinum_CDC_69096,Clostridium_botulinum_A634,Clostridium_botulinum_CDC54075
SRR7293324	1002593	39	97.39	Butyricimonas_paravirosa_214-4
SRR7293324	1002594	39	99.52	Blautia_massiliensis_GD9
SRR7293324	1000506	38	97.77	Lachnoclostridium_edouardi_Marseille-P3397
SRR7293324	1000770	37	94.28	Massilimaliae_timonensis_Marseille-P3753
SRR7293324	4096	36	100	Faecalibacterium_prausnitzii_A2-165,Faecalibacterium_prausnitzii_CNCM_I_4543,Faecalibacterium_prausnitzii_CNCM_I_4574,Faecalibacterium_prausnitzii_AHMP21,Faecalibacterium_prausnitzii_Indica,Faecalibacterium_prausnitzii_A2165
SRR7293324	1000622	36	87.93	Flavonifractor_sp._An306
SRR7293324	1002672	35	82.71	Pedosphaera_parvula_Ellin514
SRR7293324	14453	34	100	Ruminococcus_bromii_ATCC_27255,Ruminococcus_bromii_5AMG
SRR7293324	3938	33	100	Butyrivibrio_crossotus_DSM_2876
SRR7293324	1000270	32	87.13	Ruminococcus_bicirculans_80/3
SRR7293324	3807	31	100	Bacteroides_uniformis_[10],Bacteroides_sp._4_1_36
SRR7293324	1000330	31	93.84	Flavonifractor_sp._An100
SRR7293324	1001142	30	96.28	Gemmiger_formicilis_X2-56
SRR7293324	4699	29	100	Odoribacter_splanchnicus_DSM_20712_DSM_220712,Odoribacter_splanchnicus_NCTC10825,Odoribacter_splanchnicus_DSM_220712,Odoribacter_splanchnicus_JCM_15291
SRR7293324	1000332	28	95.31	Oscillibacter_sp._1-3,Oscillibacter_sp._PC13
SRR7293324	1000984	27	97.27	Eubacterium_ruminantium_HUN269,Eubacterium_ruminantium_2388,Eubacterium_ruminantium_FB3002,Eubacterium_ruminantium_ATCC_17233,Eubacterium_ruminantium_GA195
SRR7293324	15151	24	100	Romboutsia_timonensis_Marseille-P326,Romboutsia_timonensis_DR1
SRR7293324	1000771	23	98.01	Lachnoclostridium_sp._An196
SRR7293324	1000918	23	87.93	Clostridium_termitidis_CT1112,Clostridium_cellobioparum_DSM_1351_=_ATCC_15832,Clostridium_cellobioparum_JCM_1422,Clostridium_termitidis_DSM_5398
SRR7293324	1000947	22	96.77	Clostridium_sp._M62/1,Clostridium_saccharolyticum_An168
SRR7293324	1002982	22	99.76	Parabacteroides_merdae_ATCC_43184,Parabacteroides_merdae_CL03T12C32,Parabacteroides_merdae_CL09T00C40,Parabacteroides_merdae_2789STDY5834848,Parabacteroides_merdae_JCM_9497
SRR7293324	1000108	21	90.39	Intestinimonas_massiliensis_GD2
SRR7293324	3827	20	100	Anaerostipes_hadrus_2789STDY5834860
SRR7293324	12185	20	100	Clostridiales_bacterium_KLE1615
SRR7293324	1003051	20	87.9	Subdoligranulum_variabile_BI_114
SRR7293324	1000421	17	94.33	Alistipes_putredinis_DSM_17216,Alistipes_putredinis_JCM_16772
SRR7293324	1003160	17	99.1	Escherichia_coli_[7857],Shigella_sonnei_[856],Shigella_flexneri_[67],Shigella_boydii_[33],Escherichia_fergusonii_[7],Escherichia_albertii_[5],Shigella_dysenteriae_[2],Citrobacter_braakii_SCC4,Escherichia_sp._1_1_43,Escherichia_sp._3_2_53FAA,Escherichia_sp._4_1_40B,Escherichia_sp._B1147,Escherichia_sp._KTE11,Escherichia_sp._KTE159,Escherichia_sp._KTE172,Escherichia_sp._KTE52,Escherichia_sp._KTE96,Escherichia_sp._TW09308,Escherichia_sp._TW15838,Escherichia_vulneris_ATCC_33821,Klebsiella_oxytoca_2880STDY5682666,Shigella_sp._PAMC_28760
SRR7293324	1003161	17	96.22	Clostridium_indolis_DSM_755
SRR7293324	1003200	16	95.72	Clostridiales_bacterium_1_7_47FAA,Lachnoclostridium_pacaense_Marseille-P3100,Clostridium_sp._AT4_AT5
SRR7293324	1000428	15	95.8	Lachnobacterium_bovis_DSM_14045,Lachnobacterium_bovis_LRC_5382
SRR7293324	3820	14	100	Alistipes_putredinis_DSM_17216,Alistipes_putredinis_JCM_16772
SRR7293324	1000264	14	92.35	Eubacterium_coprostanoligenes_ATCC_51222,Eubacterium_coprostanoligenes_HL
SRR7293324	1000136	13	92.35	Eubacterium_coprostanoligenes_ATCC_51222,Eubacterium_coprostanoligenes_HL
SRR7293324	1003356	12	99.54	Bacteroides_clarus_YIT_12056,Bacteroides_clarus_An43,Bacteroides_clarus_JCM_16067
SRR7293324	1000163	11	91.4	Ethanoligenens_harbinense_YUAN-3
SRR7293324	1000449	11	87.41	Anaerobacterium_chartisolvens_T-1-35
SRR7293324	1000546	10	91.63	Eubacterium_coprostanoligenes_ATCC_51222,Eubacterium_coprostanoligenes_HL
SRR7293324	3819	9	100	Clostridium_sp._1_1_41A1FAA,Intestinibacter_bartlettii_2789STDY5834879,Intestinibacter_bartlettii_WAL_16138
SRR7293324	1001045	9	91.87	Sporobacter_termitidis_DSM_10068
SRR7293324	4253	4	100	Dorea_formicigenerans_ATCC_27755,Dorea_formicigenerans_4_6_53AFAA
SRR7293324	1003644	4	86.16	Acholeplasma_axanthum_ATCC_25176,Acholeplasma_axanthum_S-743
SRR7293325	1000003	23935	99.53	Prevotella_copri_JCM_13464
SRR7293325	1000048	21270	98.82	Prevotella_copri_DSM_18205
SRR7293325	1000063	16857	98.58	Prevotella_copri_DSM_18205
SRR7293325	1000053	16100	98.82	Prevotella_copri_JCM_13464
SRR7293325	1000058	13891	99.29	Prevotella_copri_DSM_18205
SRR7293325	1000057	11505	99.76	Prevotella_copri_DSM_18205
SRR7293325	1000023	11127	99.05	Prevotella_copri_JCM_13464
SRR7293325	1000111	9645	99.05	Prevotella_copri_JCM_13464
SRR7293325	1000062	6024	98.58	Prevotella_copri_DSM_18205
SRR7293325	1000040	5730	99.05	Prevotella_copri_DSM_18205
SRR7293325	1000092	4710	97.05	Succinivibrio_dextrinosolvens_ACV-10,Succinivibrio_dextrinosolvens_0554
SRR7293325	1000013	4420	97.54	Succinivibrio_dextrinosolvens_ACV-10,Succinivibrio_dextrinosolvens_0554
SRR7293325	1000027	3773	97.52	Hungatella_hathewayi_WAL-18680
SRR7293325	4062	3762	100	Veillonella_dispar_ATCC_17748,Veillonella_dispar_DNF00926
SRR7293325	4673	2399	100	Phascolarctobacterium_succinatutens_YIT_12067
SRR7293325	1000271	2276	98.83	Phascolarctobacterium_succinatutens_YIT_12067
SRR7293325	1000004	1211	99.3	Phascolarctobacterium_succinatutens_YIT_12067
SRR7293325	4147	1205	100	Veillonella_sp._3_1_44,Veillonella_parvula_UMB0371
SRR7293325	11014	951	100	Coprococcus_eutactus_2789STDY5608829,Coprococcus_eutactus_2789STDY5834963,Coprococcus_eutactus_2789STDY5608888,Coprococcus_eutactus_2789STDY5608843
SRR7293325	3815	935	100	Faecalibacterium_prausnitzii_2789STDY5834970,Faecalibacterium_prausnitzii_CNCM_I_4573,Faecalibacterium_prausnitzii_CNCM_I_4644
SRR7293325	1000019	826	99.5	Faecalibacterium_prausnitzii_CNCM_I_4546,Faecalibacterium_prausnitzii_M21/2,Faecalibacterium_prausnitzii_2789STDY5834970,Faecalibacterium_prausnitzii_CNCM_I_4573,Faecalibacterium_prausnitzii_CNCM_I_4644
SRR7293325	10529	764	100	Veillonella_tobetsuensis_ATCC_BAA-2400,Veillonella_tobetsuensis_JCM_17976
SRR7293325	8444	752	100	Clostridium_saudiense_JCC,Clostridium_disporicum_2789STDY5834855,Clostridium_disporicum_2789STDY5608827,Clostridium_disporicum_DS1
SRR7293325	1000407	752	99.05	Barnesiella_intestinihominis_YIT_11860
SRR7293325	3279	648	100	Veillonella_parvula_ACS-068-V-Sch12,Veillonella_parvula_JCM_12972
SRR7293325	7339	584	100	Bacteroides_vulgatus_dnLKV7,Bacteroides_vulgatus_2789STDY5834944
SRR7293325	1000110	584	99.53	Veillonella_tobetsuensis_ATCC_BAA-2400,Veillonella_tobetsuensis_JCM_17976,Veillonella_rogosae_CF100
SRR7293325	1000725	510	96.74	Dialister_succinatiphilus_YIT_11850
SRR7293325	1000205	459	89.18	Parabacteroides_sp._YL27,Muribaculum_intestinale_YL27
SRR7293325	1000429	453	97.52	Lachnospiraceae_bacterium_RM5
SRR7293325	1000061	439	89.43	Anaeromassilibacillus_sp._Marseille-P4683
SRR7293325	1000017	426	94.07	Oscillibacter_sp._ER4
SRR7293325	1000002	390	99.53	Prevotella_copri_DSM_18205
SRR7293325	7419	339	100	Veillonella_sp._ICM51a
SRR7293325	1000160	334	98.76	Ruminococcus_bicirculans_80/3
SRR7293325	4192	325	100	Faecalibacterium_cf._prausnitzii_KLE1255,Faecalibacterium_prausnitzii_CNCM_I_4542
SRR7293325	13565	324	100	Odoribacter_splanchnicus_An39
SRR7293325	1000189	303	99.07	Veillonella_sp._AS16,Veillonella_tobetsuensis_ATCC_BAA-2400,Veillonella_tobetsuensis_JCM_17976,Veillonella_rogosae_CF100
SRR7293325	3801	274	100	Blautia_obeum_2789STDY5608837,Blautia_obeum_2789STDY5834921
SRR7293325	1000335	271	89.18	Parabacteroides_sp._YL27,Muribaculum_intestinale_YL27
SRR7293325	1000653	271	99.75	Blautia_faecis_M25
SRR7293325	4508	257	100	Veillonella_atypica_ACS-049-V-Sch6
SRR7293325	1000184	254	93.81	Ruminococcus_callidus_ATCC_27760
SRR7293325	4640	248	100	Sutterella_wadsworthensis_3_1_45B,Sutterella_wadsworthensis_WAL_9799
SRR7293325	4108	237	100	Bacteroides_sp._D20,Bacteroides_uniformis_2a7B,Bacteroides_uniformis_2a3A,Bacteroides_uniformis_2789STDY5608791,Bacteroides_uniformis_2789STDY5834847,Bacteroides_uniformis_An67
SRR7293325	11030	235	100	Roseburia_faecis_2789STDY5608863,Roseburia_faecis_M72,Roseburia_faecis_M72/1
SRR7293325	1000894	228	89.41	Parabacteroides_sp._YL27,Muribaculum_intestinale_YL27
SRR7293325	4699	204	100	Odoribacter_splanchnicus_DSM_20712_DSM_220712,Odoribacter_splanchnicus_NCTC10825,Odoribacter_splanchnicus_DSM_220712,Odoribacter_splanchnicus_JCM_15291
SRR7293325	1000188	193	98.76	Blautia_faecis_M25
SRR7293325	1000106	189	98.82	Prevotella_copri_DSM_18205
SRR7293325	1000332	180	95.31	Oscillibacter_sp._1-3,Oscillibacter_sp._PC13
SRR7293325	18543	171	100	Gemmiger_formicilis_X2-56
SRR7293325	1000014	171	99.05	Prevotella_copri_JCM_13464
SRR7293325	3870	157	100	Coprococcus_comes_ATCC_27758,Coprococcus_comes_2789STDY5608832,Coprococcus_comes_2789STDY5834962,Coprococcus_comes_2789STDY5834913,Coprococcus_comes_2789STDY5834866
SRR7293325	1001589	153	99.75	Clostridioides_difficile_VRECD0128,Clostridium_saudiense_JCC,Clostridium_disporicum_2789STDY5834855,Clostridium_disporicum_2789STDY5608827,Clostridium_disporicum_DS1
SRR7293325	1000962	149	96.73	Sutterella_wadsworthensis_3_1_45B,Sutterella_wadsworthensis_WAL_9799,Sutterella_wadsworthensis_HGA0223
SRR7293325	1000081	147	99.5	Faecalibacterium_prausnitzii_2789STDY5608869,Faecalibacterium_prausnitzii_CNCM_I_4575
SRR7293325	1000289	138	95.78	Gemmiger_sp._An87,Faecalibacterium_prausnitzii_CNCM_I_4541
SRR7293325	1001691	131	99.75	Clostridioides_difficile_VRECD0128,Clostridium_saudiense_JCC,Clostridium_disporicum_2789STDY5834855,Clostridium_disporicum_2789STDY5608827,Clostridium_disporicum_DS1
SRR7293325	1000242	127	97.52	Lachnospiraceae_bacterium_TF01-11
SRR7293325	1001736	124	99.77	Veillonella_sp._3_1_44,Veillonella_parvula_UTDB1-3,Veillonella_parvula_UMB0371
SRR7293325	4096	123	100	Faecalibacterium_prausnitzii_A2-165,Faecalibacterium_prausnitzii_CNCM_I_4543,Faecalibacterium_prausnitzii_CNCM_I_4574,Faecalibacterium_prausnitzii_AHMP21,Faecalibacterium_prausnitzii_Indica,Faecalibacterium_prausnitzii_A2165
SRR7293325	5427	111	100	Enterobacter_cloacae_[31],Enterobacter_kobei_[14],Leclercia_adecarboxylata_[5],Enterobacter_ludwigii_[4],Enterobacter_sp._J49,Enterobacter_sp._MGH_37,Enterobacter_sp._PDC34,Enterobacter_sp._ZOR0014,Leclercia_sp._LSNIH4,Pantoea_agglomerans_JCM1236
SRR7293325	1000555	109	97.52	Anaerotaenia_torta_FH052
SRR7293325	1000703	109	99.75	Clostridioides_difficile_VRECD0128,Clostridium_saudiense_JCC,Clostridium_disporicum_2789STDY5834855,Clostridium_disporicum_2789STDY5608827,Clostridium_disporicum_DS1
SRR7293325	1000260	108	96.03	Clostridium_sp._KNHs209
SRR7293325	1000771	105	98.01	Lachnoclostridium_sp._An196
SRR7293325	4144	104	100	Bacteroides_sp._D22,Bacteroides_xylanisolvens_An109,Bacteroides_xylanisolvens_NLAE-zl-C202,Bacteroides_xylanisolvens_CL03T12C04
SRR7293325	4373	103	100	Streptococcus_salivarius_[40],Streptococcus_vestibularis_[4],Streptococcus_sp._1004_SSPC,Streptococcus_sp._449_SSPC,Streptococcus_sp._ACS2,Streptococcus_sp._C150,Streptococcus_sp._CCH5-D3,Streptococcus_sp._CCH8-H5,Streptococcus_sp._FDAARGOS_192,Streptococcus_sp._HMSC064D12,Streptococcus_sp._HMSC064H09,Streptococcus_sp._HMSC065H07,Streptococcus_sp._HMSC068F04,Streptococcus_sp._HMSC072D03,Streptococcus_sp._HMSC078H03,Streptococcus_sp._HMSC078H12,Streptococcus_sp._HMSC10E12,Streptococcus_sp._SR4
SRR7293325	1001913	100	95.53	Gemmiger_sp._An87,Faecalibacterium_prausnitzii_CNCM_I_4541
SRR7293325	11018	96	100	Fusicatenibacter_saccharivorans_2789STDY5834923,Fusicatenibacter_saccharivorans_2789STDY5608849,Fusicatenibacter_saccharivorans_2789STDY5834885,Fusicatenibacter_saccharivorans_HT03-11
SRR7293325	5183	95	100	Klebsiella_aerogenes_ND17,Klebsiella_aerogenes_28944,Klebsiella_aerogenes_GN02154,Klebsiella_aerogenes_GN02499,Klebsiella_aerogenes_GN04222,Klebsiella_aerogenes_GN06322,Enterobacter_soli_ATCC_BAA-2102,Enterobacter_soli,Kluyvera_cryocrescens_12993
SRR7293325	1000963	95	99.75	Clostridiales_bacterium_KLE1615
SRR7293325	1001956	95	99.77	Veillonella_atypica_ACS-049-V-Sch6
SRR7293325	1000247	92	99.5	Eubacterium_eligens_2789STDY5834875
SRR7293325	1001208	92	99.53	Parabacteroides_sp._SN4
SRR7293325	1000408	90	96.77	Anaerocolumna_cellulosilytica_SN021
SRR7293325	14453	89	100	Ruminococcus_bromii_ATCC_27255,Ruminococcus_bromii_5AMG
SRR7293325	12185	84	100	Clostridiales_bacterium_KLE1615
SRR7293325	1000397	84	96.31	Butyricicoccus_sp._BB10
SRR7293325	1000507	81	96.53	Clostridium_asparagiforme_N6
SRR7293325	1000558	81	97.54	Lachnoclostridium_edouardi_Marseille-P3397
SRR7293325	1000947	79	96.77	Clostridium_sp._M62/1,Clostridium_saccharolyticum_An168
SRR7293325	1000415	76	99.75	Eubacterium_hallii_DSM_3353,Eubacterium_hallii_2789STDY5834835,Eubacterium_hallii_2789STDY5834966
SRR7293325	1002100	76	99.75	Clostridioides_difficile_VRECD0128,Clostridium_saudiense_JCC,Clostridium_disporicum_2789STDY5834855,Clostridium_disporicum_2789STDY5608827,Clostridium_disporicum_DS1
SRR7293325	1000174	75	92.12	Sporobacter_termitidis_DSM_10068
SRR7293325	1000325	75	98.51	Clostridium_sp._M62/1,Clostridium_saccharolyticum_An168
SRR7293325	1002113	75	99.75	Coprococcus_eutactus_2789STDY5608829,Coprococcus_eutactus_2789STDY5834963,Coprococcus_eutactus_2789STDY5608888,Coprococcus_eutactus_2789STDY5608843
SRR7293325	3875	74	100	Enterobacter_cloacae_[220],Enterobacter_hormaechei_[219],Klebsiella_quasipneumoniae_[47],Klebsiella_pneumoniae_[23],Enterobacter_xiangfangensis_[19],Enterobacter_asburiae_[12],Enterobacter_cancerogenus_[8],Enterobacter_bugandensis,Enterobacter_sp._50858885,Enterobacter_sp._BIDMC_27,Enterobacter_sp._BIDMC100,Enterobacter_sp._BIDMC109,Enterobacter_sp._BIDMC87,Enterobacter_sp._BIDMC93,Enterobacter_sp._BIDMC99,Enterobacter_sp._BWH64,Enterobacter_sp._K66-74,Enterobacter_sp._MGH_10,Enterobacter_sp._MGH_1,Enterobacter_sp._MGH_10,Enterobacter_sp._MGH_6,Enterobacter_sp._MGH128,Enterobacter_sp._ST121:950178628,Escherichia_coli_MNCRE22,Klebsiella_aerogenes_e2722,Klebsiella_oxytoca_2880STDY5682790,Leclercia_adecarboxylata_UMB0660,Yokenella_regensburgei_UMB0819
SRR7293325	15717	73	100	Parabacteroides_sp._SN4
SRR7293325	4715	68	100	Haemophilus_parainfluenzae_[14],Haemophilus_influenzae_[4]
SRR7293325	209	66	100	Escherichia_coli_[7164],Shigella_sonnei_[854],Shigella_flexneri_[67],Shigella_boydii_[32],Escherichia_fergusonii_[7],Escherichia_albertii_[2],Shigella_dysenteriae_[2],Citrobacter_braakii_SCC4,Escherichia_sp._1_1_43,Escherichia_sp._3_2_53FAA,Escherichia_sp._4_1_40B,Escherichia_sp._B1147,Escherichia_sp._KTE11,Escherichia_sp._KTE159,Escherichia_sp._KTE52,Escherichia_sp._KTE96,Escherichia_sp._TW09308,Escherichia_sp._TW15838,Escherichia_vulneris_ATCC_33821,Klebsiella_oxytoca_2880STDY5682666
SRR7293325	3804	66	100	Dorea_longicatena_DSM_13814,Dorea_longicatena_2789STDY5608851,Dorea_longicatena_2789STDY5834914,Dorea_longicatena_2789STDY5608866,Dorea_longicatena_2789STDY5834961
SRR7293325	11033	66	100	Lachnospira_pectinoschiza_2789STDY5834836,Lachnospira_pectinoschiza_2789STDY5834886,Lactobacillus_rogosae_ATCC_27753
SRR7293325	1002224	66	99.75	Faecalibacterium_prausnitzii_A2-165,Faecalibacterium_prausnitzii_CNCM_I_4543,Faecalibacterium_prausnitzii_CNCM_I_4574,Faecalibacterium_prausnitzii_AHMP21,Faecalibacterium_prausnitzii_Indica,Faecalibacterium_prausnitzii_A2165
SRR7293325	18306	63	100	Faecalibacterium_prausnitzii_ATCC_27768
SRR7293325	1000806	63	99.26	Lachnoclostridium_edouardi_Marseille-P3397
SRR7293325	7417	62	100	Sutterella_wadsworthensis_HGA0223
SRR7293325	1000793	60	97.52	Ruminococcus_torques_2789STDY5608867,Ruminococcus_torques_2789STDY5608833,Ruminococcus_torques_2789STDY5834889,Ruminococcus_faecis_Eg2
SRR7293325	3819	58	100	Clostridium_sp._1_1_41A1FAA,Intestinibacter_bartlettii_2789STDY5834879,Intestinibacter_bartlettii_WAL_16138
SRR7293325	1000644	56	96.28	Lachnoclostridium_sp._An196
SRR7293325	1000661	56	98.01	Clostridium_sp._M62/1,Clostridium_saccharolyticum_An168
SRR7293325	8048	55	100	Klebsiella_quasipneumoniae_FI_HV_2014,Klebsiella_quasipneumoniae_COL-Kpn128,Klebsiella_quasipneumoniae_COL-Kpn60,Klebsiella_quasipneumoniae_COL-Kpn133,Klebsiella_quasipneumoniae_D16,Klebsiella_quasipneumoniae_D13,Klebsiella_pneumoniae_NFIX52
SRR7293325	1000537	55	94.59	Clostridia_bacterium_UC5.1-1D10,Anaerotignum_lactatifermentans_An75,Anaerotignum_lactatifermentans_DSM_14214,Clostridium_lactatifermentans_G17
SRR7293325	1000998	55	99.75	Ruminococcus_bromii_L2-36
SRR7293325	1002350	55	96.5	Sutterella_wadsworthensis_3_1_45B,Sutterella_wadsworthensis_WAL_9799,Sutterella_wadsworthensis_HGA0223
SRR7293325	1000065	54	91.83	Acetanaerobacterium_elongatum_Z7
SRR7293325	1000249	54	96.29	Lachnoclostridium_sp._An138,Lachnoclostridium_sp._An131
SRR7293325	4148	53	100	Veillonella_parvula_UTDB1-3
SRR7293325	1000618	53	95.52	Bacteroides_acidifaciens_1e8A
SRR7293325	1000437	52	99.01	Lachnoclostridium_edouardi_Marseille-P3397
SRR7293325	4060	50	100	Ruminococcus_sp._5_1_39BFAA,Blautia_obeum_2789STDY5608838,Blautia_wexlerae_2789STDY5834863,Blautia_obeum_2789STDY5834957,Blautia_obeum_2789STDY5834861,Blautia_wexlerae_DSM_19850,Blautia_sp._Marseille-P2398
SRR7293325	1000388	50	92.35	Eubacterium_coprostanoligenes_ATCC_51222,Eubacterium_coprostanoligenes_HL
SRR7293325	1002425	50	98.88	Phascolarctobacterium_succinatutens_YIT_12067
SRR7293325	7893	49	100	Ruminococcus_callidus_ATCC_27760
SRR7293325	1000221	49	99.25	Terrisporobacter_othiniensis_08-306576,Terrisporobacter_petrolearius_LAM0A37
SRR7293325	1001721	49	97.77	Ruminococcus_lactaris_ATCC_29176,Ruminococcus_lactaris_CC59_002D
SRR7293325	1000037	48	96.79	Oscillibacter_sp._ER4
SRR7293325	7882	47	100	Enterobacter_cloacae_[31],Enterobacter_asburiae_[6],Enterobacter_hormaechei_[6],Enterobacter_sp._5-4,Enterobacter_sp._940_PEND,Enterobacter_sp._KINAN-G,Enterobacter_xiangfangensis_ECLO_616294_SO
SRR7293325	1000593	47	99.26	Eubacterium_xylanophilum_ATCC_35991
SRR7293325	1001809	47	99.01	Clostridium_sp._M62/1,Clostridium_saccharolyticum_An168
SRR7293325	1000506	46	97.77	Lachnoclostridium_edouardi_Marseille-P3397
SRR7293325	1001256	46	80	Alistipes_inops_627,Tidjanibacter_massiliensis_Marseille-P3084
SRR7293325	5180	43	100	Klebsiella_aerogenes_MGH_61,Klebsiella_aerogenes_35003,Klebsiella_aerogenes_GN02384,Klebsiella_aerogenes_GN02420,Klebsiella_aerogenes_GN02079,Klebsiella_aerogenes_86_EAER,Klebsiella_aerogenes_SMART_543,Klebsiella_aerogenes_SMART_773,Klebsiella_aerogenes_GN05782,Klebsiella_aerogenes_GN06193
SRR7293325	5897	43	100	Bacteroides_ovatus_3725_D9_iii,Bacteroides_sp._KFT8
SRR7293325	1000171	43	99.29	Prevotella_copri_DSM_18205
SRR7293325	1000365	42	98.26	Clostridium_sp._KNHs209
SRR7293325	1000579	42	92.08	Acetanaerobacterium_elongatum_Z7
SRR7293325	4764	41	100	Weissella_cibaria_[11],Weissella_confusa_[4],Weissella_sp._DD23
SRR7293325	1000363	41	92.12	Sporobacter_termitidis_DSM_10068
SRR7293325	1001453	41	97.28	Lachnospiraceae_bacterium_XBD2001
SRR7293325	1000253	40	99.01	Gemmiger_formicilis_X2-56
SRR7293325	1000339	40	91.83	Eubacterium_coprostanoligenes_ATCC_51222,Eubacterium_coprostanoligenes_HL
SRR7293325	1000655	38	97.52	Clostridium_sp._M62/1,Clostridium_saccharolyticum_An168,Lachnoclostridium_edouardi_Marseille-P3397
SRR7293325	9547	37	100	Oscillibacter_sp._ER4
SRR7293325	1000163	37	91.4	Ethanoligenens_harbinense_YUAN-3
SRR7293325	1002634	37	96.5	Sutterella_wadsworthensis_3_1_45B,Sutterella_wadsworthensis_WAL_9799,Sutterella_wadsworthensis_HGA0223
SRR7293325	16552	36	100	Agathobaculum_butyriciproducens_SR79
SRR7293325	1000999	36	98.82	Prevotella_copri_DSM_18205
SRR7293325	1002094	36	99.75	Senegalimassilia_anaerobia_JC110_type_strain:_JC110,Senegalimassilia_anaerobia_JC110
SRR7293325	625	34	100	Escherichia_coli_UCI104
